MEM,MIA,2
MEM
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. Jackson Jr.J. Jackson Jr.PF,33,6-16,2-7,0-0,1,2,3,1,1,2,1,2,14,+21
D. BrooksD. BrooksSF,36,8-21,3-6,2-2,0,3,3,8,2,0,3,3,21,+22
S. AdamsS. AdamsC,31,6-8,0-0,5-9,7,9,16,2,1,1,2,3,17,+15
T. JonesT. JonesPG,32,4-10,3-5,3-3,0,1,1,7,0,0,2,2,14,+20
D. BaneD. BaneSG,31,7-15,3-8,4-4,1,7,8,2,2,1,2,3,21,+12
S. AldamaS. AldamaPF,11,0-4,0-3,1-2,1,1,2,0,1,0,3,2,1,-5
K. TillieK. TillieSF,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,-2
X. TillmanX. TillmanC,13,3-4,0-0,1-1,3,2,5,0,0,1,0,0,7,-1
J. KoncharJ. KoncharSG,23,1-3,1-1,0-0,1,5,6,2,2,1,2,3,3,-5
D. MeltonD. MeltonSG,23,2-6,1-3,0-0,2,1,3,4,2,0,3,0,5,+2
Y. PonsY. PonsSG,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,-2
Z. WilliamsZ. WilliamsSG,3,0-1,0-0,0-0,0,0,0,0,0,0,1,0,0,0
J. CulverJ. CulverG,1,1-1,0-0,0-0,0,0,0,0,0,0,0,0,2,-2
MIA
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
P.J. TuckerP.J. TuckerPF,24,1-4,0-2,2-2,0,3,3,4,2,0,3,4,4,-13
J. ButlerJ. ButlerSF,25,4-13,0-1,2-2,2,3,5,4,3,0,2,0,10,-8
D. DedmonD. DedmonC,21,2-4,0-0,0-0,1,5,6,0,0,2,1,4,4,-22
K. LowryK. LowryPG,40,5-9,1-3,6-7,0,4,4,8,1,1,4,2,17,-15
D. RobinsonD. RobinsonSG,22,4-8,2-5,0-0,0,3,3,0,1,0,2,0,10,-22
C. MartinC. MartinSF,31,4-7,1-2,2-4,1,2,3,0,1,0,1,2,11,0
K. OkpalaK. OkpalaSF,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,+2
O. YurtsevenO. YurtsevenC,17,3-6,0-1,0-0,1,3,4,2,1,2,0,2,6,+2
G. VincentG. VincentPG,24,1-5,0-4,2-2,1,4,5,4,2,1,4,5,4,+3
T. HerroT. HerroPG,29,11-19,2-4,0-0,1,2,3,4,0,0,5,0,24,-2
M. StrusM. StrusSG,6,0-1,0-0,0-0,0,0,0,0,0,0,1,0,0,0
