LAC,NO,2
LAC
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
N. BatumN. BatumPF,31,4-7,2-5,2-3,2,1,3,0,1,0,1,2,12,-21
I. ZubacI. ZubacC,28,4-5,0-0,0-0,3,8,11,4,0,1,1,3,8,-22
R. JacksonR. JacksonPG,25,2-11,0-3,0-0,0,2,2,2,0,0,4,1,4,+2
E. BledsoeE. BledsoeSG,28,3-10,0-3,1-1,0,5,5,3,2,0,2,0,7,-10
P. GeorgeP. GeorgeSG,35,8-26,3-14,0-0,0,7,7,6,1,0,1,2,19,-17
I. HartensteinI. HartensteinC,19,5-7,0-0,1-1,2,4,6,2,2,3,1,3,11,+9
T. MannT. MannSG,27,5-8,1-2,0-0,1,4,5,1,0,0,1,1,11,+1
L. KennardL. KennardSG,30,2-12,2-8,0-0,0,3,3,2,1,0,0,0,6,-9
A. CoffeyA. CoffeySG,14,1-2,1-2,0-0,0,1,1,2,0,0,0,0,3,+6
B. Boston Jr.B. Boston Jr.SG,2,0-1,0-0,0-0,0,0,0,0,0,0,0,0,0,-2
J. ScrubbJ. ScrubbSG,2,0-1,0-0,0-0,0,0,0,0,0,0,0,0,0,-2
NO
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
B. IngramB. IngramSF,39,6-17,3-5,2-4,1,11,12,5,0,0,6,2,17,+21
J. ValanciunasJ. ValanciunasC,38,10-19,5-9,1-2,5,8,13,2,1,0,1,0,26,+20
T. SatoranskyT. SatoranskySG,25,2-5,0-0,0-0,2,3,5,2,0,0,1,3,4,+2
J. HartJ. HartSG,35,9-15,1-2,0-0,1,9,10,4,2,0,1,4,19,+11
N. Alexander-WalkerN. Alexander-WalkerSG,27,3-10,2-6,0-0,0,6,6,0,0,0,1,1,8,+1
G. TempleG. TempleSF,15,0-4,0-3,0-0,0,1,1,1,2,0,1,0,0,-11
H. JonesH. JonesSF,27,0-3,0-1,0-0,1,2,3,1,1,1,1,0,0,+17
J. HayesJ. HayesC,10,1-2,0-1,2-2,0,1,1,0,0,0,0,1,4,-7
K. Lewis Jr.K. Lewis Jr.PG,23,7-12,2-3,0-0,2,2,4,4,3,0,1,1,16,+11
T. Murphy IIIT. Murphy IIISG,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
