DET,CHI,2
DET
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
S. BeyS. BeySF,37,5-15,2-10,2-4,2,3,5,4,0,1,2,1,14,-36
I. StewartI. StewartC,28,4-8,0-3,3-4,5,2,7,2,0,4,2,2,11,-33
C. CunninghamC. CunninghamPG,29,3-11,2-5,0-0,1,6,7,3,1,0,6,4,8,-30
K. HayesK. HayesPG,33,4-11,0-4,0-0,1,2,3,5,4,0,3,3,8,-33
H. DialloH. DialloSG,18,3-7,1-2,0-0,0,7,7,1,2,0,1,3,7,-12
T. LylesT. LylesPF,15,1-6,0-2,4-4,0,3,3,1,0,0,0,1,6,-11
L. GarzaL. GarzaC,10,2-6,0-1,2-4,2,0,2,0,0,2,0,0,6,-9
S. LeeS. LeePG,22,1-5,0-1,5-6,1,2,3,1,0,0,1,1,7,-22
J. JacksonJ. JacksonSG,29,6-13,1-5,3-3,2,0,2,0,2,0,3,5,16,-35
C. StanleyC. StanleyG,18,1-7,0-2,2-2,1,1,2,0,0,0,0,0,4,-9
CHI
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. DeRozanD. DeRozanSF,27,8-13,0-0,4-5,2,10,12,7,0,0,3,1,20,+27
D. Jones Jr.D. Jones Jr.SF,13,2-3,2-2,0-0,0,2,2,0,0,0,0,4,6,+14
N. VucevicN. VucevicC,27,10-18,2-4,0-0,3,5,8,4,2,0,2,2,22,+26
L. BallL. BallPG,27,6-9,4-7,2-3,1,5,6,5,3,1,1,3,18,+39
Z. LaVineZ. LaVineSG,29,3-10,2-5,2-2,0,9,9,7,1,0,1,1,10,+28
A. McKinnieA. McKinnieF,12,4-5,2-2,0-0,1,1,2,0,1,0,1,1,10,+14
T. Brown Jr.T. Brown Jr.SF,25,3-7,1-2,0-0,2,5,7,5,6,0,1,0,7,+16
T. BradleyT. BradleyC,10,2-3,0-0,1-2,4,3,7,0,0,1,1,2,5,+13
M. SimonovicM. SimonovicC,6,0-0,0-0,0-0,1,2,3,0,0,1,0,4,0,+5
C. WhiteC. WhitePG,23,4-8,1-3,4-4,0,1,1,3,0,0,3,3,13,+11
D. DotsonD. DotsonPG,6,1-3,0-1,0-0,0,1,1,2,0,0,2,0,2,+5
M. ThomasM. ThomasSG,7,3-4,3-4,1-2,0,2,2,0,0,0,1,0,10,+9
A. DosunmuA. DosunmuSG,27,4-9,1-4,1-1,0,1,1,0,0,1,1,2,10,+23
