DAL,OKC,2
DAL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. Finney-SmithD. Finney-SmithPF,29,3-10,2-5,0-0,2,4,6,5,3,2,1,2,8,+12
R. BullockR. BullockSF,26,2-5,1-4,1-1,1,3,4,2,0,0,0,2,6,+20
D. PowellD. PowellC,13,1-3,0-1,2-2,1,3,4,0,0,0,0,0,4,+2
K. PorzingisK. PorzingisC,30,6-17,0-3,1-1,0,7,7,3,0,1,1,3,13,+13
J. BrunsonJ. BrunsonPG,31,6-14,1-4,5-6,1,8,9,3,0,0,2,1,18,+22
M. KleberM. KleberPF,30,6-12,1-6,3-3,1,6,7,2,0,0,0,2,16,+10
T. Hardaway Jr.T. Hardaway Jr.SF,23,2-9,2-6,0-0,1,4,5,3,0,0,0,2,6,+4
M. BrownM. BrownC,20,5-6,0-0,5-8,2,4,6,0,1,2,2,2,15,+9
T. BurkeT. BurkePG,17,3-8,1-2,0-0,0,1,1,5,0,0,0,2,7,-3
F. NtilikinaF. NtilikinaPG,2,1-1,0-0,0-0,0,0,0,0,0,0,0,0,2,0
J. GreenJ. GreenSG,18,3-5,1-2,1-2,1,4,5,2,1,0,0,2,8,+6
OKC
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. BazleyD. BazleyPF,30,3-8,3-6,1-2,0,6,6,2,0,3,2,3,10,-15
J. Robinson-EarlJ. Robinson-EarlPF,16,4-9,3-6,0-0,0,1,1,0,0,0,0,2,11,-20
L. DortL. DortSF,16,3-8,2-5,2-2,1,1,2,0,0,0,1,2,10,-10
S. Gilgeous-AlexanderS. Gilgeous-AlexanderPG,33,6-15,1-5,5-6,1,3,4,5,0,2,1,2,18,-8
J. GiddeyJ. GiddeySG,30,3-14,0-4,0-0,1,6,7,4,1,1,4,3,6,-24
K. WilliamsK. WilliamsSF,23,1-4,0-0,0-0,0,1,1,2,0,0,0,4,2,-10
D. FavorsD. FavorsC,17,3-3,0-0,1-2,0,5,5,0,0,0,0,2,7,-1
M. MuscalaM. MuscalaC,12,3-4,2-2,0-0,0,1,1,0,0,0,0,1,8,-1
A. PokusevskiA. PokusevskiC,23,1-5,1-4,1-2,0,9,9,3,1,1,1,1,4,-1
T. MannT. MannPG,14,1-3,1-1,1-2,0,3,3,0,0,0,0,2,4,-1
T. MaledonT. MaledonPG,13,0-2,0-1,0-0,0,0,0,2,1,0,0,2,0,0
T. JeromeT. JeromeSG,13,2-5,0-3,0-0,0,0,0,1,0,0,2,1,4,-4
