POR,TOR,2
POR
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
R. CovingtonR. CovingtonPF,31,3-10,2-6,1-2,2,3,5,5,2,2,2,2,9,-1
N. LittleN. LittleSF,39,8-11,2-3,1-2,0,7,7,3,1,1,4,0,19,+20
J. NurkicJ. NurkicC,31,5-9,0-1,1-5,4,7,11,2,1,2,4,4,11,-2
C. McCollumC. McCollumSG,38,8-12,3-5,0-0,1,9,10,6,2,0,5,2,19,+10
A. SimonsA. SimonsSG,37,6-18,5-9,2-2,0,3,3,5,1,0,6,2,19,-6
T. WatfordT. WatfordPF,15,3-6,0-0,0-0,3,3,6,3,0,1,0,1,6,+9
D. Smith Jr.D. Smith Jr.PG,14,2-3,0-0,1-2,0,1,1,6,0,0,1,3,5,+14
B. McLemoreB. McLemoreSG,18,6-9,5-7,0-0,0,1,1,0,0,0,0,1,17,-3
C. EllebyC. EllebySG,17,4-7,1-1,0-0,0,3,3,1,1,1,0,2,9,+4
TOR
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
P. SiakamP. SiakamPF,34,13-20,0-1,2-4,2,6,8,5,1,1,3,4,28,-2
O. AnunobyO. AnunobySF,42,4-15,1-7,2-3,3,5,8,5,3,2,1,6,11,-11
S. BarnesS. BarnesSF,34,3-14,3-11,0-0,2,4,6,6,1,2,2,1,9,-18
F. VanVleetF. VanVleetSG,42,6-19,4-15,3-3,2,3,5,8,5,0,2,5,19,+3
G. Trent Jr.G. Trent Jr.SG,28,4-15,4-11,1-2,0,0,0,1,1,0,3,1,13,-10
C. BoucherC. BoucherPF,24,4-7,3-5,0-0,4,5,9,0,0,3,0,0,11,-10
P. AchiuwaP. AchiuwaPF,15,1-2,0-0,1-2,1,1,2,0,0,0,0,0,3,-14
Y. WatanabeY. WatanabeSF,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,+2
J. ChampagnieJ. ChampagnieSF,8,2-2,2-2,0-0,0,1,1,1,2,0,1,0,6,+1
D. BantonD. BantonPG,12,2-4,1-2,0-0,1,3,4,2,2,0,3,1,5,+14
