LAL,MEM,2
LAL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
L. JamesL. JamesSF,38,13-25,8-14,3-3,2,11,13,7,2,2,5,1,37,0
D. HowardD. HowardC,16,2-3,0-0,2-4,0,1,1,1,0,0,0,4,6,+17
R. WestbrookR. WestbrookPG,40,7-16,2-4,0-0,2,8,10,12,0,0,5,5,16,+1
A. BradleyA. BradleyPG,33,3-8,1-5,0-0,0,0,0,0,0,0,1,5,7,+1
M. MonkM. MonkSG,31,6-9,2-5,1-1,1,2,3,1,1,0,1,0,15,+12
C. AnthonyC. AnthonyPF,30,2-11,1-8,0-0,1,3,4,1,0,0,2,2,5,-15
S. JohnsonS. JohnsonPF,23,3-5,1-3,0-0,0,3,3,0,1,2,2,3,7,-18
D. CollisonD. CollisonPG,11,1-2,0-0,0-0,0,0,0,0,1,0,1,1,2,-16
T. Horton-TuckerT. Horton-TuckerSG,19,2-7,0-2,0-0,1,4,5,2,0,1,1,4,4,-7
MEM
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. Jackson Jr.J. Jackson Jr.PF,33,5-14,1-4,4-6,1,3,4,1,3,1,1,2,15,-1
K. AndersonK. AndersonSF,30,3-5,0-2,2-2,1,3,4,2,0,0,0,2,8,+10
S. AdamsS. AdamsC,26,2-2,0-0,0-0,3,3,6,1,0,0,0,0,4,+1
J. MorantJ. MorantPG,36,13-27,6-7,9-12,3,7,10,2,2,2,6,4,41,+3
D. BaneD. BaneSG,35,6-18,3-10,5-5,0,4,4,2,1,1,2,2,20,-9
B. ClarkeB. ClarkePF,18,2-4,0-1,0-0,1,3,4,1,0,0,1,0,4,+2
S. BuchananS. BuchananF,7,1-3,0-1,0-0,1,1,2,1,1,0,1,0,2,0
K. TillieK. TillieSF,20,0-4,0-2,0-0,2,4,6,1,2,0,0,1,0,+2
X. TillmanX. TillmanC,12,1-2,0-0,4-4,0,0,0,0,2,1,0,0,6,-3
T. JonesT. JonesPG,23,2-6,0-3,0-0,1,2,3,7,2,0,1,0,4,+20
