MEM,SA,2
MEM
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. Jackson Jr.J. Jackson Jr.PF,32,9-14,1-3,3-7,3,6,9,0,0,6,2,2,22,+4
S. AdamsS. AdamsC,28,2-2,0-0,0-0,2,6,8,3,1,1,2,3,4,+7
J. MorantJ. MorantPG,37,15-28,3-5,8-10,1,4,5,8,2,0,1,0,41,+9
D. BaneD. BaneSG,33,7-16,1-3,5-5,1,2,3,3,1,0,2,1,20,+3
Z. WilliamsZ. WilliamsSG,26,4-9,1-5,2-2,0,3,3,2,1,0,2,3,11,+10
B. ClarkeB. ClarkePF,20,4-6,0-0,0-0,2,4,6,3,1,1,1,3,8,+1
K. TillieK. TillieSF,16,1-3,1-3,0-0,0,1,1,2,0,0,1,2,3,+4
J. KoncharJ. KoncharSG,23,1-4,0-3,0-0,1,4,5,2,0,1,0,1,2,-9
D. MeltonD. MeltonSG,24,3-8,0-1,1-2,2,2,4,1,3,0,2,3,7,+11
SA
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. McDermottD. McDermottSF,22,3-9,0-4,0-0,0,3,3,2,1,0,1,1,6,-1
K. JohnsonK. JohnsonSF,36,7-16,4-9,0-0,0,3,3,3,2,1,1,0,18,-11
J. PoeltlJ. PoeltlC,33,8-8,0-0,2-4,4,3,7,5,2,4,0,5,18,-5
D. WhiteD. WhitePG,34,5-10,2-6,2-2,0,3,3,5,1,1,3,5,14,-2
D. MurrayD. MurrayPG,39,5-17,0-3,6-7,4,6,10,11,2,0,3,3,16,-15
D. EubanksD. EubanksPF,4,2-3,0-0,0-0,3,1,4,0,0,1,0,0,4,+3
J. LandaleJ. LandaleC,11,1-4,0-3,0-0,1,3,4,0,1,0,0,2,2,-6
T. JonesT. JonesPG,11,0-3,0-0,0-0,0,0,0,1,0,0,1,0,0,+6
L. Walker IVL. Walker IVSG,20,4-8,2-5,2-2,0,1,1,3,0,0,2,3,12,-1
D. VassellD. VassellSG,30,8-16,1-7,3-4,1,3,4,0,0,0,2,0,20,-8
