CHI,ORL,2
CHI
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
T. CookT. CookF,27,1-3,0-0,0-3,3,6,9,0,0,1,1,3,2,-2
D. DeRozanD. DeRozanSF,38,15-21,0-0,11-13,2,3,5,3,2,0,3,3,41,+3
N. VucevicN. VucevicC,30,4-19,2-8,3-4,3,10,13,3,0,0,5,6,13,-20
C. WhiteC. WhitePG,35,8-18,1-7,5-7,1,3,4,0,1,1,3,3,22,-11
A. DosunmuA. DosunmuSG,40,2-6,0-1,3-3,1,4,5,0,0,1,3,2,7,-18
A. McKinnieA. McKinnieF,4,0-0,0-0,0-0,0,1,1,1,0,0,0,1,0,-11
M. HillM. HillF,8,1-2,0-1,0-0,0,0,0,0,0,0,0,0,2,-7
T. Brown Jr.T. Brown Jr.SF,30,1-5,1-3,0-0,1,3,4,2,0,0,2,2,3,-8
T. BradleyT. BradleyC,6,0-1,0-0,0-0,0,1,1,1,0,1,3,2,0,-6
M. ThomasM. ThomasSG,20,1-1,1-1,2-2,0,2,2,0,0,0,1,0,5,-15
ORL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
F. WagnerF. WagnerSF,38,7-14,0-3,4-4,2,2,4,5,1,1,1,0,18,+17
W. Carter Jr.W. Carter Jr.C,28,8-12,2-3,1-4,0,7,7,1,0,3,3,3,19,+9
M. BambaM. BambaC,7,0-0,0-0,0-0,0,3,3,0,0,0,2,4,0,-4
C. AnthonyC. AnthonyPG,31,4-13,1-2,2-3,0,2,2,5,1,1,1,2,11,+19
J. SuggsJ. SuggsSG,33,4-10,0-1,7-8,0,5,5,7,2,1,1,5,15,+1
C. OkekeC. OkekePF,30,4-7,3-5,0-0,1,6,7,4,1,2,1,1,11,+20
A. SchofieldA. SchofieldSF,23,2-5,2-5,0-0,0,2,2,3,1,0,2,4,6,+12
I. BrazdeikisI. BrazdeikisSF,25,4-6,3-3,0-0,0,3,3,2,0,0,0,3,11,+18
M. WagnerM. WagnerC,25,9-13,1-4,4-4,0,2,2,4,1,0,1,3,23,+3
