ORL,CHI,2
ORL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
F. WagnerF. WagnerSF,33,9-16,3-5,1-2,0,2,2,3,1,0,1,1,22,0
W. Carter Jr.W. Carter Jr.C,34,11-15,1-5,1-1,1,7,8,6,0,0,3,4,24,-1
M. BambaM. BambaC,22,3-4,2-3,0-0,1,7,8,0,0,1,1,1,8,+5
C. AnthonyC. AnthonyPG,35,7-16,2-3,4-4,1,5,6,9,2,0,3,2,20,-2
J. SuggsJ. SuggsSG,33,4-14,1-6,0-0,0,5,5,7,1,0,0,2,9,-23
C. OkekeC. OkekePF,23,2-6,1-4,0-0,0,4,4,3,2,3,0,3,5,-7
M. WagnerM. WagnerC,11,4-6,1-3,0-0,0,0,0,1,1,0,0,1,9,-10
T. RossT. RossSG,20,2-7,1-6,0-0,0,0,0,4,0,0,1,2,5,-11
G. HarrisG. HarrisSG,29,4-9,2-4,3-4,0,3,3,0,0,0,0,2,13,-6
CHI
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. DeRozanD. DeRozanSF,37,12-20,2-3,3-4,4,6,10,5,2,1,1,1,29,+15
J. GreenJ. GreenSF,26,3-8,0-3,5-7,3,4,7,0,2,1,1,1,11,-15
N. VucevicN. VucevicC,35,8-17,0-5,2-2,1,12,13,2,0,3,1,3,18,+2
Z. LaVineZ. LaVineSG,36,8-17,2-5,8-8,0,5,5,3,0,0,3,1,26,+2
A. DosunmuA. DosunmuSG,36,4-7,3-5,2-2,0,1,1,9,1,0,1,3,13,+6
T. CookT. CookF,8,2-3,0-0,2-4,1,4,5,0,0,1,0,0,6,+7
T. Brown Jr.T. Brown Jr.SF,16,3-4,2-3,1-2,0,3,3,0,0,0,0,2,9,+12
T. BradleyT. BradleyC,4,1-1,0-0,0-0,1,0,1,1,0,0,1,2,2,+2
C. WhiteC. WhitePG,29,4-12,1-5,0-0,1,2,3,5,0,0,1,1,9,+15
M. ThomasM. ThomasSG,12,1-1,1-1,0-0,0,1,1,0,0,0,0,1,3,+9
