PHI,UTAH,2
PHI
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
T. HarrisT. HarrisPF,27,4-9,1-3,3-3,1,3,4,5,0,2,0,3,12,-12
A. DrummondA. DrummondC,12,3-6,0-0,0-1,1,5,6,1,1,1,2,1,6,-22
T. MaxeyT. MaxeyPG,29,7-14,2-4,0-0,0,4,4,2,0,0,1,1,16,-13
S. CurryS. CurrySG,25,1-8,1-3,2-2,0,1,1,2,2,0,1,4,5,-33
S. MiltonS. MiltonSG,35,7-19,0-3,4-5,0,3,3,4,0,0,0,1,18,-26
G. NiangG. NiangSF,30,3-6,1-2,0-0,0,3,3,0,2,0,1,1,7,-18
P. ReedP. ReedSF,14,1-3,0-0,0-0,1,3,4,0,0,0,2,1,2,-13
C. BasseyC. BasseyC,9,2-2,0-0,1-2,3,1,4,0,0,1,0,0,5,-10
F. KorkmazF. KorkmazSG,34,2-12,0-6,2-3,0,5,5,3,0,1,0,0,6,-16
I. JoeI. JoeSG,24,3-11,1-8,1-1,0,8,8,2,0,0,1,4,8,-12
UTAH
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
R. O'NealeR. O'NealePF,27,1-2,1-2,0-0,0,9,9,1,1,1,2,3,3,+18
B. BogdanovicB. BogdanovicSF,27,9-12,5-7,4-4,0,6,6,2,0,0,1,2,27,+25
R. GobertR. GobertC,28,6-10,0-0,3-7,0,17,17,1,0,4,0,3,15,+19
M. ConleyM. ConleyPG,25,5-8,2-4,1-2,1,1,2,7,0,0,1,2,13,+21
D. MitchellD. MitchellSG,22,5-12,1-3,2-3,0,3,3,3,1,1,0,2,13,+20
E. PaschallE. PaschallPF,19,2-3,1-2,2-2,0,1,1,4,0,0,1,1,7,+12
H. WhitesideH. WhitesideC,17,5-8,0-0,0-0,1,4,5,0,0,2,1,2,10,+12
U. AzubuikeU. AzubuikeC,3,1-1,0-0,0-0,0,1,1,0,0,0,0,0,2,+4
J. ClarksonJ. ClarksonPG,22,8-20,4-12,0-0,3,4,7,1,0,0,1,1,20,+23
J. InglesJ. InglesSG,26,1-6,1-5,0-0,1,2,3,7,1,0,1,2,3,+9
T. ForrestT. ForrestSG,14,1-3,0-1,0-0,0,1,1,0,1,0,1,1,2,+2
M. OniM. OniSG,5,1-1,0-0,0-1,0,1,1,0,0,0,0,0,2,+5
J. ButlerJ. ButlerSG,5,1-3,1-2,0-0,0,0,0,1,1,0,0,1,3,+5
