CHI,LAC,2
CHI
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. DeRozanD. DeRozanSF,38,12-16,1-1,10-11,1,6,7,5,0,0,2,3,35,+14
T. BradleyT. BradleyC,24,2-5,0-0,0-0,1,4,5,0,1,1,2,3,4,+10
L. BallL. BallPG,34,4-14,2-6,0-0,1,4,5,3,3,0,2,4,10,+7
A. CarusoA. CarusoSG,39,2-11,1-5,2-2,3,6,9,5,3,1,1,4,7,+16
Z. LaVineZ. LaVineSG,38,11-27,6-13,1-1,0,8,8,2,0,0,4,1,29,+12
J. GreenJ. GreenSF,22,4-6,1-2,0-0,1,0,1,1,0,1,0,1,9,+9
D. Jones Jr.D. Jones Jr.SF,18,1-2,0-0,0-0,0,1,1,1,1,1,2,2,2,-6
T. Brown Jr.T. Brown Jr.SF,9,0-1,0-1,0-0,0,5,5,0,0,0,0,0,0,-4
A. DosunmuA. DosunmuSG,19,2-4,0-1,0-0,0,4,4,2,1,0,2,2,4,-8
LAC
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
N. BatumN. BatumPF,35,2-4,1-3,0-0,0,7,7,2,1,1,4,3,5,-8
I. ZubacI. ZubacC,23,1-3,0-0,2-2,2,5,7,0,0,4,5,1,4,-2
R. JacksonR. JacksonPG,35,4-17,3-11,2-2,2,1,3,2,2,0,1,1,13,-12
E. BledsoeE. BledsoeSG,36,7-14,2-4,5-5,1,5,6,3,0,0,4,2,21,-12
P. GeorgeP. GeorgeSG,41,7-25,2-10,11-11,1,10,11,4,1,1,3,2,27,-3
I. HartensteinI. HartensteinC,14,3-5,0-0,1-1,1,1,2,0,1,1,0,1,7,-10
T. MannT. MannSG,33,3-7,2-3,0-0,2,3,5,3,1,0,2,4,8,-5
L. KennardL. KennardSG,23,2-6,1-3,0-0,0,3,3,2,1,0,0,1,5,+2
A. CoffeyA. CoffeySG,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
