BOS,ATL,2
BOS
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. TatumJ. TatumSF,36,5-17,2-8,8-8,1,5,6,4,1,2,5,3,20,-10
A. HorfordA. HorfordC,16,0-3,0-1,1-2,1,2,3,0,0,2,0,0,1,+1
R. Williams IIIR. Williams IIIC,32,3-5,0-0,5-5,4,6,10,1,1,0,1,0,11,-17
M. SmartM. SmartPG,32,6-8,2-4,3-3,1,5,6,2,1,0,1,4,17,-7
J. BrownJ. BrownSG,35,9-22,2-9,6-7,2,10,12,3,0,0,7,5,26,-9
G. WilliamsG. WilliamsPF,23,0-4,0-3,0-0,2,1,3,0,1,1,0,4,0,-14
B. FernandoB. FernandoF,3,0-2,0-0,2-2,3,0,3,0,0,0,0,0,2,+1
S. HauserS. HauserSF,3,0-1,0-1,0-0,0,2,2,0,0,0,0,0,0,+1
A. NesmithA. NesmithSF,6,1-3,0-2,0-0,0,0,0,1,0,0,0,2,2,-1
D. SchroderD. SchroderPG,15,1-5,0-2,0-0,1,2,3,3,0,1,0,3,2,-18
P. PritchardP. PritchardPG,3,1-4,0-1,0-0,0,0,0,0,0,0,0,0,2,+1
J. RichardsonJ. RichardsonSG,18,3-9,1-4,0-0,0,1,1,1,1,1,2,2,7,-10
R. LangfordR. LangfordSG,17,1-3,0-1,0-0,1,2,3,0,0,1,0,2,2,+2
ATL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. CollinsJ. CollinsPF,27,8-13,0-2,5-6,2,7,9,0,0,4,1,0,21,+5
D. HunterD. HunterSF,29,3-10,2-3,1-2,1,3,4,2,1,0,1,1,9,+10
C. CapelaC. CapelaC,23,3-5,0-0,0-2,3,4,7,0,0,2,0,3,6,+1
T. YoungT. YoungPG,32,8-25,2-9,3-3,1,8,9,5,2,0,5,3,21,+11
K. HuerterK. HuerterSG,20,2-5,1-3,0-0,0,1,1,3,3,2,0,4,5,0
D. GallinariD. GallinariPF,25,5-5,1-1,3-5,0,2,2,0,0,0,0,1,14,+19
O. OkongwuO. OkongwuPF,16,1-2,0-0,0-0,2,1,3,0,0,2,1,3,2,+5
K. Knox IIK. Knox IIF,2,0-0,0-0,0-0,0,1,1,0,0,0,1,0,0,+1
J. JohnsonJ. JohnsonSF,3,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,+1
G. DiengG. DiengC,3,0-1,0-1,0-0,0,0,0,0,0,0,0,0,0,+1
L. WilliamsL. WilliamsSG,15,3-6,2-3,0-0,0,2,2,3,1,0,0,1,8,+4
B. BogdanovicB. BogdanovicSG,28,7-14,3-7,2-2,0,3,3,3,2,0,1,4,19,+20
D. WrightD. WrightSG,16,0-2,0-1,0-0,0,2,2,2,1,1,0,1,0,0
T. Luwawu-CabarrotT. Luwawu-CabarrotSG,2,1-1,1-1,0-0,0,0,0,0,0,0,0,0,3,+1
S. MaysS. MaysSG,2,0-0,0-0,0-0,0,0,0,1,0,0,1,0,0,+1
