ATL,PHX,2
ATL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. CollinsJ. CollinsPF,35,9-12,3-4,5-5,1,9,10,0,0,0,1,0,26,+5
D. HunterD. HunterSF,29,1-9,0-2,0-0,1,4,5,2,1,0,0,2,2,-7
C. CapelaC. CapelaC,28,4-11,0-0,1-2,5,8,13,1,0,0,0,2,9,-12
T. YoungT. YoungPG,39,10-23,4-9,7-8,0,2,2,13,0,0,6,2,31,+1
B. BogdanovicB. BogdanovicSG,29,7-17,4-11,0-0,1,6,7,0,0,0,2,3,18,-17
D. GallinariD. GallinariPF,23,3-6,2-3,2-2,1,1,2,0,0,0,0,2,10,+7
C. ReddishC. ReddishSF,26,3-9,0-3,4-4,2,1,3,0,1,0,0,3,10,-5
G. DiengG. DiengC,3,0-1,0-1,0-0,1,1,2,1,1,0,0,0,0,0
L. WilliamsL. WilliamsSG,9,2-5,0-0,0-0,0,0,0,0,0,1,1,1,4,-5
K. HuerterK. HuerterSG,19,3-4,0-0,1-2,2,4,6,1,0,0,2,1,7,+13
PHX
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. CrowderJ. CrowderPF,31,5-12,3-10,2-2,0,8,8,0,1,1,0,2,15,+14
M. BridgesM. BridgesSF,31,4-8,0-4,0-0,1,2,3,2,1,1,0,3,8,+10
J. McGeeJ. McGeeC,18,3-6,0-0,0-1,2,3,5,0,0,1,0,5,6,-4
C. PaulC. PaulPG,35,5-8,1-2,5-6,0,6,6,13,1,1,2,1,16,+26
D. BookerD. BookerSG,34,14-21,5-9,5-7,1,5,6,4,2,1,4,4,38,+3
F. KaminskyF. KaminskyPF,29,7-10,2-3,0-0,0,6,6,4,0,1,1,1,16,+5
A. NaderA. NaderSF,11,1-4,0-1,0-0,1,1,2,0,0,0,3,0,2,-5
C. JohnsonC. JohnsonSF,20,2-8,0-5,0-0,0,2,2,0,2,0,0,1,4,-5
C. PayneC. PaynePG,13,1-5,0-3,2-2,0,1,1,1,1,0,2,3,4,-22
L. ShametL. ShametSG,18,3-6,3-6,3-3,0,3,3,2,0,0,0,2,12,-2
