BOS,PHI,2
BOS
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. TatumJ. TatumSF,32,7-17,2-7,4-4,1,10,11,5,0,0,7,3,20,-4
A. HorfordA. HorfordC,17,2-5,1-3,0-0,0,2,2,2,0,1,1,3,5,-16
R. Williams IIIR. Williams IIIC,31,6-8,0-0,0-0,4,10,14,1,0,1,1,3,12,-8
D. SchroderD. SchroderPG,25,0-6,0-2,1-2,1,1,2,2,0,0,2,2,1,-15
J. BrownJ. BrownSG,32,7-18,2-9,5-6,0,2,2,1,0,0,5,4,21,-11
G. WilliamsG. WilliamsPF,14,2-3,1-2,0-0,0,2,2,2,0,0,1,2,5,-4
B. FernandoB. FernandoF,3,1-1,0-0,0-1,0,1,1,0,0,0,0,1,2,+6
A. NesmithA. NesmithSF,9,4-5,1-2,1-1,0,1,1,1,2,1,0,0,10,+5
E. FreedomE. FreedomC,14,0-0,0-0,0-0,0,1,1,1,0,0,1,1,0,-10
P. PritchardP. PritchardPG,24,7-10,3-4,0-0,0,3,3,4,1,0,1,1,17,-3
J. RichardsonJ. RichardsonSG,18,1-3,1-1,2-2,1,3,4,1,0,0,0,1,5,-14
R. LangfordR. LangfordSG,16,0-2,0-1,1-2,0,1,1,0,1,1,0,0,1,+8
B. ThomasB. ThomasG,3,0-0,0-0,0-0,0,0,0,0,0,0,1,0,0,+6
PHI
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
T. HarrisT. HarrisPF,39,7-15,1-6,2-2,2,7,9,2,1,0,2,3,17,+11
J. EmbiidJ. EmbiidC,32,7-15,2-7,9-9,1,12,13,6,1,1,2,2,25,+20
T. MaxeyT. MaxeyPG,38,8-16,5-7,2-2,0,0,0,5,1,0,0,2,23,+6
S. CurryS. CurrySG,36,5-12,5-9,2-2,0,2,2,7,1,1,4,2,17,+14
M. ThybulleM. ThybulleSG,28,3-6,1-3,1-4,0,4,4,1,5,2,0,2,8,+15
G. NiangG. NiangSF,18,1-6,0-3,3-3,1,0,1,1,1,0,0,1,5,0
A. DrummondA. DrummondC,16,4-5,0-0,1-2,3,5,8,2,1,0,1,4,9,-8
F. KorkmazF. KorkmazSG,27,3-8,0-4,1-1,0,3,3,2,1,0,0,1,7,+5
I. JoeI. JoeSG,3,0-1,0-1,0-0,0,0,0,0,0,0,0,1,0,-6
M. PowellM. PowellG,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,+2
C. Brown Jr.C. Brown Jr.G,2,0-1,0-1,0-0,0,0,0,0,0,0,0,1,0,+1
