NO,BKN,2
NO
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
B. IngramB. IngramSF,34,8-21,2-6,4-6,1,3,4,8,0,1,1,1,22,-3
H. JonesH. JonesSF,29,6-9,1-1,0-0,1,3,4,3,0,0,0,5,13,-7
J. ValanciunasJ. ValanciunasC,30,6-12,0-1,1-2,3,2,5,2,0,0,1,4,13,-13
D. GrahamD. GrahamPG,29,4-9,2-7,0-0,0,1,1,4,2,0,2,1,10,-17
J. HartJ. HartSG,33,5-9,1-3,3-3,3,8,11,2,3,0,3,1,14,-11
G. ClarkG. ClarkF,5,0-0,0-0,0-0,1,1,2,0,0,0,0,0,0,0
G. TempleG. TempleSF,21,1-5,1-4,0-0,0,1,1,3,1,0,0,1,3,-21
N. MarshallN. MarshallSF,2,1-1,0-0,0-0,0,0,0,0,0,0,0,0,2,+5
J. HayesJ. HayesC,18,3-5,0-0,5-8,3,0,3,1,0,2,1,2,11,-2
J. AlvaradoJ. AlvaradoPG,16,2-7,1-6,2-3,0,0,0,2,1,0,1,0,7,0
N. Alexander-WalkerN. Alexander-WalkerSG,21,4-9,1-3,1-2,0,4,4,2,1,0,2,3,10,-11
T. Murphy IIIT. Murphy IIISG,2,0-0,0-0,0-0,0,0,0,0,1,0,0,0,0,+5
BKN
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
K. DurantK. DurantPF,12,4-8,1-2,3-3,0,3,3,2,1,1,1,1,12,+10
K. EdwardsK. EdwardsSF,37,6-10,4-5,0-0,1,5,6,2,0,1,1,3,16,+16
D. SharpeD. SharpeC,27,6-14,0-0,0-0,6,4,10,0,0,1,1,6,12,+2
P. MillsP. MillsPG,29,7-13,3-7,4-4,0,1,1,3,1,0,0,1,21,+5
J. HardenJ. HardenSG,40,9-15,2-5,7-8,1,7,8,15,1,1,6,3,27,+21
B. GriffinB. GriffinPF,20,2-4,0-2,2-2,1,4,5,6,0,0,1,1,6,+13
B. BrownB. BrownSF,18,2-4,0-0,0-0,0,3,3,0,0,0,1,3,4,-3
D. Duke Jr.D. Duke Jr.SF,2,0-0,0-0,0-0,0,0,0,0,0,0,0,1,0,-5
J. CarterJ. CarterPG,2,1-2,0-1,0-0,0,0,0,0,0,0,0,0,2,-5
D. BembryD. BembrySG,17,0-1,0-0,0-0,0,2,2,2,1,1,1,1,0,+16
C. ThomasC. ThomasSG,35,9-13,2-5,0-0,0,6,6,0,1,0,2,1,20,+5
