CLE,OKC,2
CLE
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
L. MarkkanenL. MarkkanenPF,32,4-10,2-6,2-2,0,5,5,1,4,0,0,2,12,0
L. StevensL. StevensF,19,2-5,1-2,0-0,0,0,0,0,0,1,0,2,5,-13
J. AllenJ. AllenC,33,5-9,0-0,3-8,6,7,13,1,0,0,2,1,13,+1
E. MobleyE. MobleyC,33,8-14,0-1,4-5,1,4,5,1,0,2,2,1,20,+1
D. GarlandD. GarlandPG,37,11-20,1-7,4-4,2,3,5,18,1,0,2,3,27,+9
K. LoveK. LovePF,21,5-11,3-8,0-0,0,2,2,1,0,0,1,0,13,+10
C. OsmanC. OsmanSF,13,1-4,0-2,0-0,0,0,0,0,0,0,0,0,2,-10
I. OkoroI. OkoroSF,24,1-5,0-3,5-6,0,0,0,1,0,1,0,4,7,+12
D. WindlerD. WindlerSG,17,2-5,2-5,0-0,0,3,3,1,0,0,0,0,6,+19
B. GoodwinB. GoodwinG,11,1-4,0-1,0-0,2,2,4,4,1,0,0,0,2,-4
OKC
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. Robinson-EarlJ. Robinson-EarlPF,27,1-7,0-3,2-2,3,8,11,0,0,1,0,3,4,+1
L. DortL. DortSF,29,5-14,2-6,5-5,0,3,3,0,0,0,1,2,17,+2
D. FavorsD. FavorsC,17,3-5,0-0,0-0,5,3,8,1,0,0,0,1,6,-6
S. Gilgeous-AlexanderS. Gilgeous-AlexanderPG,34,7-19,0-2,7-9,1,3,4,7,1,2,3,4,21,-2
J. GiddeyJ. GiddeySG,30,5-8,1-2,0-0,3,7,10,3,0,1,6,2,11,-5
M. DiakiteM. DiakitePF,13,1-2,0-0,0-0,1,3,4,0,0,1,1,2,2,+4
D. BazleyD. BazleyPF,28,5-9,1-4,6-6,1,6,7,3,1,0,2,3,17,-5
M. MuscalaM. MuscalaC,8,3-4,3-4,0-0,0,0,0,0,1,0,0,1,9,-6
T. MannT. MannPG,25,2-7,1-3,0-0,0,2,2,2,0,0,1,2,5,-6
T. JeromeT. JeromeSG,18,4-6,2-2,0-0,0,2,2,0,1,0,0,1,10,+4
A. WigginsA. WigginsSG,10,0-2,0-1,0-0,0,0,0,1,0,0,1,0,0,-6
