DAL,PHX,2
DAL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. Finney-SmithD. Finney-SmithPF,32,3-6,3-5,0-0,1,6,7,1,0,0,1,0,9,-6
T. Hardaway Jr.T. Hardaway Jr.SF,37,9-23,3-8,1-1,1,1,2,4,2,0,1,4,22,-11
D. PowellD. PowellC,22,1-1,1-1,0-0,2,10,12,3,1,0,0,1,3,-2
K. PorzingisK. PorzingisC,32,7-20,2-7,5-5,2,6,8,7,1,2,1,2,21,+9
J. BrunsonJ. BrunsonPG,37,8-18,2-4,0-0,1,8,9,9,0,0,3,1,18,0
R. BullockR. BullockSF,26,1-6,0-1,0-0,1,4,5,2,0,0,2,3,2,-11
S. BrownS. BrownSF,14,0-1,0-1,0-0,0,0,0,0,0,0,0,1,0,-3
W. Cauley-SteinW. Cauley-SteinC,9,0-1,0-0,0-0,0,1,1,0,0,0,1,1,0,-8
T. BurkeT. BurkePG,15,4-7,2-2,0-0,0,2,2,1,0,0,1,1,10,+1
F. NtilikinaF. NtilikinaPG,18,5-8,3-3,0-0,0,3,3,1,1,0,0,0,13,-4
PHX
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. CrowderJ. CrowderPF,28,4-11,4-9,2-2,0,1,1,0,2,1,1,0,14,-3
M. BridgesM. BridgesSF,36,4-11,2-6,0-0,1,3,4,2,3,1,0,0,10,+4
D. AytonD. AytonC,36,9-13,0-0,1-3,3,10,13,2,0,1,1,2,19,+4
C. PaulC. PaulPG,37,2-12,0-6,3-4,0,4,4,14,0,0,0,2,7,+1
D. BookerD. BookerSG,35,11-21,2-4,0-1,0,9,9,0,0,0,1,1,24,+8
A. NaderA. NaderSF,5,0-3,0-2,0-0,0,0,0,0,0,0,0,0,0,0
C. JohnsonC. JohnsonSF,21,2-3,2-2,0-0,1,5,6,2,0,0,1,3,6,+10
J. McGeeJ. McGeeC,12,4-5,0-0,2-2,3,3,6,0,0,3,1,0,10,+3
C. PayneC. PaynePG,13,1-6,0-3,2-2,0,3,3,4,1,0,1,0,4,+3
L. ShametL. ShametSG,17,4-8,3-7,0-0,0,3,3,3,0,1,1,1,11,+5
