GS,LAL,2
GS
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. GreenD. GreenPF,30,2-5,0-0,2-4,3,5,8,6,1,0,5,3,6,-2
A. WigginsA. WigginsSF,26,5-10,2-5,0-0,1,6,7,1,1,0,2,3,12,-5
K. LooneyK. LooneyC,15,3-5,0-0,1-2,2,2,4,1,1,1,1,0,7,-8
S. CurryS. CurryPG,36,5-21,2-8,9-9,1,9,10,10,3,0,4,1,21,+4
J. PooleJ. PooleSG,25,8-18,4-11,0-1,0,2,2,3,1,0,2,2,20,+2
N. BjelicaN. BjelicaPF,26,6-7,1-1,2-2,2,9,11,4,1,0,1,2,15,+20
A. IguodalaA. IguodalaF,23,4-7,2-5,2-2,0,1,1,2,0,1,0,1,12,+8
O. Porter Jr.O. Porter Jr.SF,12,1-3,1-2,2-2,0,1,1,0,1,0,1,2,5,+1
J. Toscano-AndersonJ. Toscano-AndersonSF,12,2-3,1-2,1-2,0,3,3,1,0,0,1,1,6,+7
D. LeeD. LeeSG,29,4-10,1-5,6-6,0,1,1,2,0,0,0,3,15,+9
G. Payton IIG. Payton IISG,0,0-1,0-0,0-0,0,0,0,0,0,0,0,0,0,0
M. MoodyM. MoodySG,6,1-3,0-0,0-0,0,2,2,0,0,0,0,0,2,-1
LAL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
A. DavisA. DavisPF,39,15-26,1-5,2-7,2,9,11,2,1,2,0,0,33,-2
L. JamesL. JamesSF,37,13-23,5-11,3-6,1,10,11,5,1,1,4,5,34,-2
K. BazemoreK. BazemoreSF,31,3-9,2-8,0-0,0,2,2,0,0,1,1,4,8,+10
D. JordanD. JordanC,13,1-1,0-0,0-0,0,2,2,1,1,0,0,3,2,+2
R. WestbrookR. WestbrookPG,35,4-13,0-4,0-0,1,4,5,4,0,0,4,4,8,-23
C. AnthonyC. AnthonyPF,26,3-9,2-4,1-2,0,4,4,2,0,0,1,2,9,-5
D. HowardD. HowardC,13,1-2,0-0,3-4,0,6,6,0,0,0,2,2,5,-7
R. RondoR. RondoPG,20,1-4,1-3,0-0,0,0,0,5,2,0,3,2,3,+1
A. BradleyA. BradleyPG,8,2-3,2-3,0-0,1,0,1,1,0,0,1,2,6,+1
M. MonkM. MonkSG,19,2-5,2-4,0-0,0,3,3,1,2,0,1,1,6,-10
