NO,DET,2
NO
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
B. IngramB. IngramSF,32,8-18,1-1,9-10,0,3,3,4,1,1,0,1,26,+15
H. JonesH. JonesSF,22,3-4,0-0,0-0,2,5,7,2,1,0,2,5,6,+5
J. ValanciunasJ. ValanciunasC,29,4-9,0-1,5-6,6,7,13,2,1,1,4,1,13,+2
J. HayesJ. HayesC,26,3-5,0-2,0-0,1,6,7,2,0,1,0,1,6,-9
D. GrahamD. GrahamPG,31,3-14,0-5,0-0,0,1,1,5,1,0,4,2,6,-2
G. ClarkG. ClarkF,12,2-4,1-2,0-0,2,1,3,0,0,1,0,0,5,+5
G. TempleG. TempleSF,18,0-3,0-2,2-2,0,1,1,0,0,0,0,1,2,0
W. HernangomezW. HernangomezC,16,5-7,0-0,1-1,1,3,4,1,1,0,0,2,11,+10
J. AlvaradoJ. AlvaradoPG,19,4-9,2-4,0-0,0,1,1,6,1,0,1,3,10,+9
N. Alexander-WalkerN. Alexander-WalkerSG,19,5-11,2-6,2-3,1,0,1,2,2,1,4,0,14,+6
T. Murphy IIIT. Murphy IIISG,15,2-5,2-5,6-6,3,2,5,0,0,0,0,1,12,+9
DET
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. GrantJ. GrantSF,29,6-13,3-6,2-3,0,1,1,1,0,0,3,4,17,-10
S. BeyS. BeySF,31,2-10,1-7,2-2,0,4,4,4,1,0,0,2,7,-11
I. StewartI. StewartC,29,3-5,0-1,2-2,4,7,11,1,0,1,1,5,8,-11
C. JosephC. JosephPG,30,7-14,1-5,3-3,0,2,2,3,0,0,2,0,18,-9
C. CunninghamC. CunninghamPG,21,3-8,0-2,0-0,1,4,5,1,2,0,2,3,6,+1
K. OlynykK. OlynykPF,17,1-2,1-1,0-0,0,2,2,6,0,0,5,4,3,+5
T. LylesT. LylesPF,21,4-4,1-1,0-0,0,4,4,1,1,1,1,1,9,-4
F. JacksonF. JacksonPG,22,6-14,1-7,1-1,0,1,1,0,1,1,2,4,14,-7
K. HayesK. HayesPG,20,3-6,0-2,1-3,0,2,2,2,1,0,2,1,7,-2
H. DialloH. DialloSG,17,6-8,0-0,0-0,1,2,3,2,1,0,0,1,12,+1
R. McGruderR. McGruderG,3,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,-3
