ATL,DEN,2
ATL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. CollinsJ. CollinsPF,39,11-22,1-6,3-5,4,5,9,1,0,2,0,3,26,+1
D. HunterD. HunterSF,21,1-6,0-2,0-0,0,2,2,0,0,0,0,4,2,-17
C. CapelaC. CapelaC,32,7-12,0-0,0-3,6,7,13,0,0,1,0,4,14,-19
T. YoungT. YoungPG,32,9-16,3-5,9-10,1,4,5,9,1,0,5,4,30,-8
B. BogdanovicB. BogdanovicSG,30,5-13,0-5,0-0,1,1,2,3,1,0,1,2,10,-12
D. GallinariD. GallinariPF,17,1-7,0-2,0-0,1,4,5,1,0,0,0,0,2,+4
C. ReddishC. ReddishSF,19,2-7,1-3,3-3,0,4,4,0,0,1,2,2,8,+3
G. DiengG. DiengC,2,1-2,0-0,0-0,1,1,2,0,0,0,0,0,2,0
D. WrightD. WrightSG,16,0-2,0-0,0-0,0,3,3,3,0,1,0,0,0,-1
K. HuerterK. HuerterSG,30,1-6,0-5,0-0,0,5,5,3,0,0,0,1,2,+4
DEN
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
Je. GreenJe. GreenPF,31,5-6,1-1,5-5,0,4,4,1,2,0,0,1,16,+16
A. GordonA. GordonPF,34,7-11,3-5,6-6,1,3,4,4,2,3,1,2,23,+18
W. BartonW. BartonSF,35,2-11,0-5,1-1,0,5,5,1,0,0,0,1,5,+2
N. JokicN. JokicC,35,10-22,1-8,1-4,5,14,19,10,1,0,2,5,22,+19
M. MorrisM. MorrisPG,31,4-13,0-2,0-0,1,4,5,4,0,0,1,0,8,+3
Ja. GreenJa. GreenPF,13,2-6,0-2,0-2,1,2,3,1,1,1,1,5,4,-10
B. HylandB. HylandPG,21,5-10,3-7,2-2,1,5,6,4,0,0,0,3,15,+2
A. RiversA. RiversSG,17,0-3,0-2,0-0,0,1,1,0,0,0,1,1,0,-7
P.J. DozierP.J. DozierSG,23,5-8,2-3,0-0,1,1,2,1,0,1,1,3,12,+2
