PHI,MIA,2
PHI
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
T. HarrisT. HarrisPF,42,9-13,3-3,1-1,1,7,8,3,0,1,3,1,22,+19
J. EmbiidJ. EmbiidC,36,12-22,0-3,8-11,3,9,12,3,1,1,2,2,32,+16
T. MaxeyT. MaxeyPG,40,4-11,1-4,4-5,0,7,7,4,0,2,2,4,13,+15
S. CurryS. CurrySG,40,8-15,5-9,0-0,0,5,5,5,2,0,3,2,21,+13
F. KorkmazF. KorkmazSG,25,2-5,0-2,2-2,0,0,0,2,0,0,0,2,6,-10
G. NiangG. NiangSF,25,4-8,4-8,0-0,1,4,5,2,0,0,1,6,12,+8
A. DrummondA. DrummondC,11,0-0,0-0,1-2,0,4,4,2,2,1,3,2,1,-5
I. JoeI. JoeSG,4,0-1,0-1,0-0,0,0,0,1,0,0,1,0,0,+1
C. Brown Jr.C. Brown Jr.G,15,1-4,0-2,0-0,1,1,2,2,0,0,0,3,2,-2
MIA
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
P.J. TuckerP.J. TuckerPF,32,4-9,2-4,0-2,1,6,7,1,0,0,2,0,10,-3
J. ButlerJ. ButlerSF,35,1-11,0-2,6-7,2,3,5,9,2,1,1,1,8,+1
O. YurtsevenO. YurtsevenC,24,10-12,0-0,2-3,4,7,11,1,0,1,1,5,22,-13
K. LowryK. LowryPG,35,2-11,2-6,2-2,0,2,2,7,1,0,0,4,8,-13
M. StrusM. StrusSG,28,3-12,2-9,3-3,0,4,4,1,0,1,2,3,11,-8
C. MartinC. MartinSF,17,6-7,1-1,3-3,4,3,7,1,3,1,0,0,16,-10
D. DedmonD. DedmonC,19,2-4,0-1,1-2,1,3,4,0,2,0,2,3,5,+5
T. HerroT. HerroPG,32,4-11,2-4,6-8,0,2,2,3,2,0,2,2,16,-12
D. RobinsonD. RobinsonSG,17,1-9,0-8,0-0,0,1,1,1,0,0,0,0,2,-2
