ATL,MIN,2
ATL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. CollinsJ. CollinsPF,28,5-13,3-6,0-0,2,4,6,1,0,1,0,4,13,+9
C. CapelaC. CapelaC,30,3-7,0-0,3-4,5,11,16,4,1,4,1,1,9,+8
T. YoungT. YoungPG,36,7-18,4-9,11-13,2,5,7,11,2,0,5,1,29,+7
T. Luwawu-CabarrotT. Luwawu-CabarrotSG,38,8-18,7-14,0-0,1,1,2,2,1,0,0,4,23,+7
K. HuerterK. HuerterSG,38,4-13,2-6,0-0,0,5,5,4,0,1,2,2,10,+14
D. GallinariD. GallinariPF,24,7-10,4-6,2-2,0,5,5,2,1,1,1,1,20,-1
G. DiengG. DiengC,13,3-4,3-4,0-0,1,4,5,1,0,1,0,3,9,+6
L. WilliamsL. WilliamsSG,16,2-5,1-2,0-0,0,0,0,0,0,0,1,3,5,+3
D. WrightD. WrightSG,17,1-2,1-2,0-0,0,3,3,6,0,0,0,1,3,+2
MIN
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
T. PrinceT. PrincePF,18,2-5,1-3,0-0,1,0,1,1,2,0,0,1,5,-20
J. VanderbiltJ. VanderbiltPF,32,3-5,0-1,0-0,4,9,13,1,1,0,0,0,6,+2
A. EdwardsA. EdwardsSF,40,6-19,2-6,6-6,0,1,1,7,2,3,4,1,20,-13
K. TownsK. TownsC,41,11-24,4-6,5-7,4,12,16,6,0,1,0,5,31,-5
L. BolmaroL. BolmaroSG,18,1-6,0-1,0-0,2,1,3,0,1,0,1,3,2,-11
J. McDanielsJ. McDanielsPF,22,2-9,1-3,0-0,3,1,4,0,1,0,2,3,5,-7
J. OkogieJ. OkogieSF,7,0-2,0-2,0-0,0,0,0,0,0,0,0,0,0,-5
N. ReidN. ReidC,12,3-5,2-3,2-4,0,4,4,0,1,1,1,1,10,-7
J. McLaughlinJ. McLaughlinPG,22,2-5,1-2,2-2,1,2,3,4,1,0,0,1,7,+3
M. BeasleyM. BeasleySG,28,9-18,6-13,0-0,1,4,5,3,0,0,0,2,24,+8
