ATL,DAL,2
ATL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. CollinsJ. CollinsPF,35,10-20,0-2,2-2,4,14,18,1,1,0,0,2,22,+1
D. HunterD. HunterSF,33,4-11,0-2,6-7,1,5,6,2,0,0,2,4,14,-12
C. CapelaC. CapelaC,20,4-8,0-0,0-0,4,5,9,0,0,1,2,2,8,-5
T. YoungT. YoungPG,37,6-19,0-6,5-5,0,2,2,11,0,0,4,2,17,-3
K. HuerterK. HuerterSG,34,4-13,3-8,0-0,1,0,1,2,1,0,2,1,11,-7
D. GallinariD. GallinariPF,25,4-8,1-3,2-2,1,4,5,0,0,1,0,2,11,-5
O. OkongwuO. OkongwuPF,16,2-3,0-0,0-0,1,1,2,1,3,2,1,2,4,-9
B. BogdanovicB. BogdanovicSG,23,2-10,1-3,0-0,2,4,6,3,1,0,1,2,5,-3
D. WrightD. WrightSG,17,1-3,0-1,0-0,1,0,1,1,1,0,0,1,2,-2
DAL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. Finney-SmithD. Finney-SmithPF,42,3-12,3-10,2-2,1,3,4,2,1,1,1,2,11,+4
R. BullockR. BullockSF,38,8-14,6-10,0-0,1,8,9,2,2,0,1,2,22,+3
D. PowellD. PowellC,36,5-8,0-1,2-3,3,4,7,3,0,2,1,2,12,+3
J. BrunsonJ. BrunsonPG,30,9-14,4-5,0-0,0,5,5,5,1,0,4,5,22,+8
L. DoncicL. DoncicPG,28,6-17,1-3,5-6,3,7,10,11,1,0,1,5,18,+10
M. ChrissM. ChrissSF,12,1-2,0-0,0-0,1,4,5,0,0,0,1,2,2,+6
T. BurkeT. BurkePG,15,3-7,1-1,0-0,1,1,2,1,0,0,2,5,7,+1
F. NtilikinaF. NtilikinaPG,15,0-4,0-3,0-0,0,0,0,0,0,1,1,1,0,+2
J. GreenJ. GreenSG,23,3-10,1-3,2-2,2,4,6,1,3,1,2,1,9,+8
