MIA,ORL,2
MIA
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
P.J. TuckerP.J. TuckerPF,32,6-10,2-4,1-2,1,2,3,4,1,0,1,0,15,+6
D. DedmonD. DedmonC,27,5-9,1-2,2-4,2,4,6,0,0,0,1,3,13,+2
K. LowryK. LowryPG,35,3-6,2-4,3-3,0,5,5,15,0,2,5,1,11,+1
G. VincentG. VincentPG,36,10-20,4-11,3-3,0,2,2,4,1,1,4,3,27,-4
D. RobinsonD. RobinsonSG,25,2-5,2-3,0-0,1,2,3,1,2,1,1,3,6,+5
K. OkpalaK. OkpalaSF,16,2-7,0-0,2-2,2,1,3,0,0,1,0,0,6,+4
O. YurtsevenO. YurtsevenC,21,2-8,0-0,1-2,5,7,12,0,0,0,1,1,5,+8
M. StrusM. StrusSG,34,11-15,8-11,2-3,0,7,7,1,0,0,1,1,32,+17
M. GarrettM. GarrettSG,13,0-2,0-0,0-0,3,2,5,0,1,0,1,2,0,+11
ORL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
C. OkekeC. OkekePF,39,7-12,4-8,0-0,1,9,10,4,6,1,1,1,18,-1
F. WagnerF. WagnerSF,36,11-23,0-3,5-6,2,4,6,4,1,0,1,0,27,-3
R. LopezR. LopezC,33,9-13,0-0,0-0,4,3,7,3,0,1,2,4,18,+2
W. Carter Jr.W. Carter Jr.C,11,2-6,0-1,0-0,0,4,4,1,0,1,0,1,4,+1
G. HarrisG. HarrisSG,36,7-14,3-7,3-4,0,1,1,5,2,1,2,3,20,+5
B. JohnsonB. JohnsonF,20,2-5,1-2,0-0,2,2,4,0,0,1,0,4,5,-11
A. FordA. FordF,7,1-3,0-2,0-0,0,0,0,0,1,0,0,0,2,0
A. SchofieldA. SchofieldSF,12,1-3,0-0,0-0,0,0,0,1,0,0,0,1,2,-8
H. GravettH. GravettPG,24,2-5,2-4,0-0,0,2,2,3,0,0,2,4,6,-7
M. MulderM. MulderG,22,1-5,1-5,0-0,0,2,2,2,0,0,3,1,3,-28
