DEN,TOR,2
DEN
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
Je. GreenJe. GreenPF,31,6-10,3-5,4-4,1,4,5,5,0,0,0,1,19,+5
A. GordonA. GordonPF,32,4-9,2-3,3-3,1,5,6,2,0,0,1,2,13,+3
W. BartonW. BartonSF,29,4-9,2-4,0-0,0,3,3,2,1,0,2,1,10,+8
N. JokicN. JokicC,35,10-16,0-2,8-10,5,10,15,6,0,2,4,1,28,+3
B. HylandB. HylandPG,24,4-11,3-9,0-0,0,4,4,4,0,0,4,4,11,+7
Ja. GreenJa. GreenPF,19,3-6,1-4,1-2,1,3,4,0,1,0,2,2,8,-5
D. CousinsD. CousinsC,13,1-6,0-0,2-2,2,3,5,2,0,1,1,3,4,-2
F. CampazzoF. CampazzoPG,23,2-8,2-6,0-0,1,2,3,3,3,0,1,0,6,-3
A. RiversA. RiversSG,20,2-4,0-2,0-0,1,3,4,3,0,0,1,2,4,-10
B. ForbesB. ForbesSG,14,3-5,1-2,0-0,0,1,1,1,0,0,1,0,7,-1
TOR
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
P. SiakamP. SiakamPF,42,16-22,3-7,0-0,2,8,10,7,2,0,2,5,35,-1
O. AnunobyO. AnunobySF,37,4-16,1-5,0-0,3,2,5,4,1,0,0,3,9,-3
S. BarnesS. BarnesSF,30,7-14,0-1,3-5,1,4,5,1,3,0,1,3,17,-8
F. VanVleetF. VanVleetSG,38,7-14,6-11,5-6,0,5,5,5,1,0,3,1,25,-7
G. Trent Jr.G. Trent Jr.SG,38,5-12,1-5,0-0,0,3,3,0,1,1,1,1,11,-7
C. BoucherC. BoucherPF,16,1-3,1-3,1-2,0,3,3,0,1,0,0,2,4,+10
P. AchiuwaP. AchiuwaPF,11,0-2,0-1,0-0,1,0,1,0,0,0,0,1,0,+2
K. BirchK. BirchC,18,2-3,0-0,0-0,0,1,1,4,1,0,0,2,4,+3
D. BantonD. BantonPG,10,1-2,0-1,2-4,1,1,2,1,1,0,0,1,4,+6
