HOU,UTAH,2
HOU
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. TateJ. TateSF,26,7-16,3-7,1-1,2,3,5,2,0,0,1,3,18,-14
C. WoodC. WoodC,32,5-12,3-6,0-2,2,13,15,4,0,1,2,2,13,+3
E. GordonE. GordonSG,35,6-10,3-4,1-1,1,2,3,1,0,0,1,2,16,-1
K. Porter Jr.K. Porter Jr.SG,31,6-12,3-6,0-0,0,1,1,8,0,0,1,4,15,+2
J. GreenJ. GreenSG,23,3-13,1-4,0-0,1,4,5,0,1,0,1,0,7,-14
K. Martin Jr.K. Martin Jr.F,18,1-5,0-2,0-0,1,2,3,4,0,1,0,1,2,+16
A. SengunA. SengunC,16,2-6,1-1,2-2,1,1,2,2,0,1,2,2,7,+2
G. MathewsG. MathewsSG,30,5-10,5-9,8-10,1,3,4,2,2,0,0,3,23,+22
A. BrooksA. BrooksSG,13,3-5,3-5,0-1,1,2,3,0,0,0,0,1,9,+20
J. ChristopherJ. ChristopherSG,17,3-7,0-1,0-0,2,1,3,1,1,0,0,0,6,-11
UTAH
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
R. O'NealeR. O'NealePF,36,1-5,1-5,0-0,2,13,15,5,2,0,0,2,3,0
B. BogdanovicB. BogdanovicSF,37,11-27,3-13,4-4,3,2,5,1,0,0,1,2,29,-2
R. GobertR. GobertC,37,9-13,0-0,5-7,4,5,9,4,2,2,1,3,23,+2
M. ConleyM. ConleyPG,34,5-12,3-8,4-4,0,3,3,4,2,0,0,3,17,+1
J. InglesJ. InglesSG,31,4-9,2-7,0-0,0,5,5,6,1,0,0,2,10,+5
D. House Jr.D. House Jr.SF,11,2-4,0-2,0-0,0,1,1,1,0,0,0,0,4,-3
U. AzubuikeU. AzubuikeC,11,1-2,0-0,0-0,0,4,4,0,0,2,3,2,2,-7
J. ClarksonJ. ClarksonPG,29,7-13,1-3,4-5,1,3,4,4,0,1,3,2,19,-15
T. ForrestT. ForrestSG,14,2-4,0-0,0-0,1,2,3,1,0,0,1,0,4,-6
