CHI,POR,2
CHI
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. DeRozanD. DeRozanSF,36,7-19,1-5,7-8,1,3,4,5,1,2,5,3,22,+6
T. BradleyT. BradleyC,21,3-6,0-0,0-0,0,4,4,0,0,1,1,3,6,-3
L. BallL. BallPG,37,7-13,3-5,0-0,1,3,4,4,2,2,1,5,17,-10
A. CarusoA. CarusoSG,38,3-9,1-4,5-6,4,6,10,9,2,2,1,4,12,+5
Z. LaVineZ. LaVineSG,37,11-20,7-12,1-2,0,6,6,2,0,1,4,0,30,-10
A. JohnsonA. JohnsonF,2,0-1,0-0,0-0,1,0,1,0,0,0,1,1,0,-7
J. GreenJ. GreenSF,20,2-3,0-0,2-2,1,0,1,1,0,0,0,1,6,-1
D. Jones Jr.D. Jones Jr.SF,20,3-7,0-0,0-0,2,1,3,1,1,1,2,5,6,+7
C. WhiteC. WhitePG,10,0-2,0-2,0-0,0,1,1,1,0,0,0,1,0,-3
A. DosunmuA. DosunmuSG,17,3-3,1-1,1-2,0,2,2,0,1,0,0,0,8,-9
POR
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
R. CovingtonR. CovingtonPF,24,4-7,2-5,0-0,1,2,3,3,3,2,3,2,10,0
N. PowellN. PowellSF,35,6-11,2-2,4-4,1,1,2,2,1,0,1,2,18,+11
J. NurkicJ. NurkicC,23,8-13,0-0,2-2,6,6,12,1,1,1,2,5,18,-2
D. LillardD. LillardPG,40,6-18,3-9,7-7,0,4,4,10,1,1,4,1,22,+15
C. McCollumC. McCollumSG,38,4-14,1-5,0-0,1,2,3,5,0,0,0,1,9,-3
L. Nance Jr.L. Nance Jr.PF,25,6-9,2-3,2-2,3,6,9,3,3,1,2,3,16,+10
T. SnellT. SnellSF,10,1-2,1-2,0-0,0,2,2,0,0,0,1,0,3,-4
N. LittleN. LittleSF,24,1-7,0-4,4-4,0,7,7,0,0,0,2,3,6,+5
C. ZellerC. ZellerC,4,0-0,0-0,4-4,0,1,1,0,0,0,0,0,4,-5
A. SimonsA. SimonsSG,18,1-3,0-1,4-5,0,1,1,2,1,0,1,2,6,-2
