UTAH,PHX,2
UTAH
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
R. GayR. GaySF,36,4-9,1-3,4-4,0,5,5,0,0,0,2,2,13,-10
D. House Jr.D. House Jr.SF,43,4-9,1-4,5-9,0,7,7,4,2,2,1,0,14,-5
H. WhitesideH. WhitesideC,33,4-9,0-0,2-4,2,7,9,2,1,1,1,2,10,-1
J. ClarksonJ. ClarksonPG,34,9-20,4-11,0-1,2,2,4,5,2,0,4,2,22,-5
T. ForrestT. ForrestSG,36,8-12,1-2,0-0,2,4,6,2,1,0,1,3,17,-5
E. PaschallE. PaschallPF,25,4-7,2-3,4-4,1,3,4,0,0,0,2,3,14,+1
E. HughesE. HughesSF,14,2-5,2-4,0-0,0,2,2,1,1,0,1,1,6,-1
U. AzubuikeU. AzubuikeC,3,0-1,0-0,0-0,0,0,0,0,0,0,0,0,0,-2
J. ButlerJ. ButlerSG,17,5-9,3-4,0-0,0,1,1,2,4,0,1,2,13,-2
PHX
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
C. JohnsonC. JohnsonSF,38,7-12,5-8,1-1,2,4,6,0,3,0,2,1,20,+7
M. BridgesM. BridgesSF,35,2-8,0-2,0-0,1,3,4,6,2,0,0,1,4,+5
J. McGeeJ. McGeeC,17,3-6,0-0,0-0,5,4,9,0,0,2,2,5,6,+5
C. PaulC. PaulPG,40,10-17,4-7,3-4,1,8,9,13,1,0,7,2,27,+7
D. BookerD. BookerSG,38,14-35,3-13,2-3,2,5,7,3,2,2,3,4,33,-3
I. WainrightI. WainrightF,10,0-0,0-0,0-0,1,0,1,0,1,0,0,1,0,-1
B. BiyomboB. BiyomboC,31,7-10,0-0,2-6,4,9,13,1,0,1,0,3,16,+1
E. PaytonE. PaytonPG,12,3-6,0-1,0-1,2,0,2,2,1,0,0,0,6,0
L. ShametL. ShametSG,18,1-5,1-5,0-0,0,0,0,3,0,0,0,0,3,+9
