OKC,MEM,2
OKC
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. Robinson-EarlJ. Robinson-EarlPF,18,2-4,1-2,0-0,0,5,5,1,0,0,1,0,5,-6
L. DortL. DortSF,36,4-15,3-11,1-2,0,6,6,1,1,1,1,5,12,+13
D. FavorsD. FavorsC,17,3-7,0-1,0-0,4,1,5,1,1,1,0,3,6,-6
S. Gilgeous-AlexanderS. Gilgeous-AlexanderPG,37,8-19,0-5,7-8,1,4,5,4,3,0,1,0,23,-2
J. GiddeyJ. GiddeySG,30,7-16,3-8,2-6,2,3,5,11,1,0,3,3,19,0
D. BazleyD. BazleyPF,24,4-7,1-3,1-4,0,7,7,1,0,4,4,0,10,-14
K. WilliamsK. WilliamsSF,23,5-6,1-1,2-2,1,2,3,1,1,0,2,4,13,+3
M. MuscalaM. MuscalaC,15,1-3,1-3,6-6,0,1,1,0,0,0,0,0,9,+17
A. PokusevskiA. PokusevskiC,21,1-3,1-2,0-0,0,5,5,2,0,1,1,2,3,+5
T. MannT. MannPG,14,1-3,0-1,0-0,1,3,4,1,0,0,1,0,2,-3
A. WigginsA. WigginsSG,6,0-1,0-1,0-0,0,1,1,1,0,0,0,0,0,+8
MEM
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. Jackson Jr.J. Jackson Jr.PF,34,5-15,3-6,2-2,2,4,6,0,2,0,3,4,15,+5
D. BrooksD. BrooksSF,35,9-23,1-7,0-1,0,2,2,2,1,0,1,3,19,-7
S. AdamsS. AdamsC,20,1-5,0-0,1-1,5,9,14,3,0,0,2,1,3,-3
J. MorantJ. MorantPG,28,6-12,1-1,3-5,1,5,6,8,2,1,4,2,16,+2
D. BaneD. BaneSG,36,10-20,5-9,0-0,2,5,7,2,1,0,1,1,25,-8
K. AndersonK. AndersonSF,22,2-6,0-0,0-0,2,5,7,2,0,0,0,1,4,-16
K. TillieK. TillieSF,11,0-1,0-1,0-0,0,2,2,0,0,0,0,3,0,-2
X. TillmanX. TillmanC,20,4-7,0-1,0-0,2,0,2,0,1,0,1,1,8,+8
J. KoncharJ. KoncharSG,13,1-4,1-3,2-2,1,0,1,2,1,0,0,3,5,+14
D. MeltonD. MeltonSG,21,1-8,0-4,2-2,2,2,4,5,1,1,0,2,4,-8
