OKC,ATL,2
OKC
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. BazleyD. BazleyPF,33,2-11,0-4,0-0,0,4,4,3,0,1,1,2,4,-23
J. Robinson-EarlJ. Robinson-EarlPF,32,4-9,2-5,3-4,2,8,10,1,1,1,0,2,13,-11
L. DortL. DortSF,30,5-16,3-8,2-2,1,4,5,1,0,0,2,3,15,-12
D. FavorsD. FavorsC,17,5-9,0-1,0-0,1,3,4,0,0,1,0,0,10,-16
J. GiddeyJ. GiddeySG,31,6-13,0-5,3-3,2,5,7,8,1,2,3,1,15,-13
I. RobyI. RobyF,10,2-4,0-0,0-0,1,2,3,0,0,0,1,0,4,+9
K. WilliamsK. WilliamsSF,14,2-3,0-0,0-0,3,1,4,3,0,0,0,1,4,+6
G. DeckG. DeckSF,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,+5
M. MuscalaM. MuscalaC,16,4-11,1-5,0-0,2,1,3,1,0,0,0,2,9,-1
A. PokusevskiA. PokusevskiC,22,4-13,1-5,0-0,3,6,9,2,0,0,0,1,9,+2
T. JeromeT. JeromeSG,16,4-7,2-4,5-5,1,0,1,4,3,0,0,1,15,-4
A. WigginsA. WigginsSG,18,1-1,1-1,0-0,0,0,0,1,0,0,1,2,3,-2
ATL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. CollinsJ. CollinsPF,35,4-8,1-3,2-2,1,5,6,5,1,5,1,2,11,+11
C. CapelaC. CapelaC,30,5-9,0-0,0-0,4,10,14,0,0,0,1,4,10,+20
T. YoungT. YoungPG,32,9-20,5-9,7-7,1,3,4,6,1,0,2,2,30,+8
B. BogdanovicB. BogdanovicSG,27,5-13,3-8,0-0,0,5,5,0,1,0,0,1,13,+16
K. HuerterK. HuerterSG,30,6-10,1-3,0-0,1,4,5,5,1,0,0,2,13,+16
D. GallinariD. GallinariPF,25,4-5,1-2,2-2,0,6,6,3,1,1,1,2,11,-1
C. ReddishC. ReddishSF,23,4-11,1-4,0-0,1,2,3,1,1,0,0,1,9,+5
J. JohnsonJ. JohnsonSF,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,-5
G. DiengG. DiengC,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,-5
S. CooperS. CooperPG,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,-5
L. WilliamsL. WilliamsSG,17,3-6,1-2,1-2,0,0,0,3,0,0,2,1,8,+1
D. WrightD. WrightSG,15,2-3,1-2,3-3,0,1,1,2,0,0,0,1,8,+9
T. Luwawu-CabarrotT. Luwawu-CabarrotSG,1,0-2,0-1,0-0,0,0,0,0,0,0,0,0,0,-5
S. MaysS. MaysSG,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,-5
