BKN,MIN,2
BKN
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
K. EdwardsK. EdwardsSF,29,6-10,3-7,0-0,0,5,5,0,0,0,0,5,15,-10
D. SharpeD. SharpeC,22,4-7,0-0,0-0,6,3,9,0,0,1,2,3,8,+8
P. MillsP. MillsPG,33,8-15,5-10,0-0,0,3,3,1,0,0,1,2,21,-18
K. IrvingK. IrvingPG,35,11-20,3-8,5-5,0,6,6,5,1,0,3,1,30,-12
J. HardenJ. HardenSG,35,4-13,1-4,4-4,0,5,5,13,1,0,6,2,13,-14
B. GriffinB. GriffinPF,6,2-3,1-2,0-0,1,1,2,1,0,0,0,1,5,-6
J. JohnsonJ. JohnsonPF,20,3-7,1-2,0-0,4,1,5,4,1,0,0,6,7,-17
B. BrownB. BrownSF,9,2-4,0-2,2-2,2,2,4,0,0,0,0,2,6,-2
L. AldridgeL. AldridgeC,17,3-8,0-0,0-0,1,1,2,1,0,0,4,6,6,-3
J. CarterJ. CarterPG,3,0-0,0-0,0-0,0,0,0,1,0,0,1,0,0,+6
D. BembryD. BembrySG,16,1-2,0-1,1-2,2,3,5,0,1,0,0,0,3,+7
C. ThomasC. ThomasSG,15,4-6,1-2,2-2,0,2,2,1,0,0,0,1,11,+6
MIN
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. VanderbiltJ. VanderbiltPF,32,3-3,0-0,3-4,2,7,9,2,5,0,0,1,9,+12
J. McDanielsJ. McDanielsPF,27,6-11,2-5,0-0,2,2,4,1,0,1,0,1,14,-6
A. EdwardsA. EdwardsSF,31,8-17,4-8,5-6,0,1,1,4,2,0,1,2,25,+6
K. TownsK. TownsC,32,7-18,2-7,7-9,0,7,7,2,2,2,3,3,23,+2
D. RussellD. RussellPG,31,7-13,2-6,7-7,0,5,5,10,1,0,2,2,23,+9
T. PrinceT. PrincePF,20,6-6,2-2,1-1,0,0,0,0,0,0,1,1,15,+9
N. KnightN. KnightF,1,0-3,0-0,0-0,2,0,2,0,0,0,0,0,0,-1
J. LaymanJ. LaymanSF,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,-1
J. OkogieJ. OkogieSF,11,2-2,1-1,0-0,0,1,1,0,0,0,0,2,5,+4
N. ReidN. ReidC,14,2-7,0-2,0-1,3,2,5,1,1,3,1,3,4,+10
J. McLaughlinJ. McLaughlinPG,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,-1
M. Wright IVM. Wright IVPG,1,0-0,0-0,0-0,0,0,0,1,0,0,0,0,0,-1
M. BeasleyM. BeasleySG,14,1-3,0-0,0-0,1,0,1,0,0,1,0,1,2,0
J. NowellJ. NowellSG,22,6-9,1-1,3-3,0,2,2,3,0,0,1,1,16,+13
