CHI,ORL,2
CHI
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. DeRozanD. DeRozanSF,28,7-16,3-3,6-6,0,5,5,4,0,0,0,2,23,+15
J. GreenJ. GreenSF,23,2-7,1-2,0-0,1,7,8,0,1,0,4,2,5,+13
N. VucevicN. VucevicC,29,7-13,1-4,1-5,2,6,8,3,0,1,2,3,16,+15
L. BallL. BallPG,31,4-7,4-7,1-2,0,4,4,6,5,0,3,2,13,+22
Z. LaVineZ. LaVineSG,29,8-14,3-7,2-2,0,4,4,5,0,0,0,0,21,+6
A. JohnsonA. JohnsonF,2,0-0,0-0,0-0,1,0,1,2,0,0,0,2,0,+2
D. Jones Jr.D. Jones Jr.SF,10,1-2,0-0,0-0,1,1,2,0,0,0,0,6,2,+9
T. Brown Jr.T. Brown Jr.SF,6,2-3,1-2,0-0,0,2,2,2,0,0,1,2,5,+3
T. BradleyT. BradleyC,4,2-2,0-0,0-0,0,1,1,0,0,0,0,0,4,+1
C. WhiteC. WhitePG,24,9-11,2-4,0-1,0,4,4,2,1,0,1,1,20,+39
D. DotsonD. DotsonPG,6,0-0,0-0,0-0,0,2,2,3,0,0,1,2,0,+3
A. CarusoA. CarusoSG,25,2-5,0-1,0-0,1,4,5,3,4,0,0,1,4,+38
M. ThomasM. ThomasSG,5,1-2,0-1,0-0,0,0,0,0,0,0,0,0,2,-1
A. DosunmuA. DosunmuSG,18,3-4,2-3,0-0,0,1,1,2,0,0,1,1,8,+10
ORL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
F. WagnerF. WagnerSF,29,6-14,0-3,3-4,0,5,5,4,0,1,2,1,15,-4
W. Carter Jr.W. Carter Jr.C,30,8-15,2-6,8-10,2,8,10,2,0,2,0,1,26,-2
M. BambaM. BambaC,23,2-6,0-1,0-0,2,4,6,2,0,1,2,1,4,-23
G. HarrisG. HarrisSG,28,1-4,0-1,0-0,1,1,2,4,1,0,0,1,2,-3
J. SuggsJ. SuggsSG,26,5-10,2-4,2-4,0,3,3,3,2,1,4,2,14,-14
C. OkekeC. OkekePF,25,2-7,1-4,0-0,0,5,5,1,1,0,0,3,5,-33
I. BrazdeikisI. BrazdeikisSF,8,1-3,0-1,0-0,0,1,1,0,0,0,0,0,2,-7
M. WagnerM. WagnerC,18,2-8,0-5,5-5,0,2,2,2,1,0,0,4,9,-12
R.J. HamptonR.J. HamptonPG,20,1-4,1-2,3-7,0,0,0,0,0,0,2,2,6,-32
T. RossT. RossSG,20,2-6,1-3,0-0,0,2,2,0,0,0,2,1,5,-31
M. MulderM. MulderG,12,0-3,0-2,0-0,0,0,0,0,2,0,1,0,0,-14
