MEM,LAC,2
MEM
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. Jackson Jr.J. Jackson Jr.PF,29,7-17,2-6,10-10,2,6,8,3,3,5,1,4,26,+31
D. BrooksD. BrooksSF,7,1-3,0-0,0-0,1,0,1,0,1,0,0,2,2,-7
K. TillieK. TillieSF,22,3-6,3-4,0-0,0,0,0,0,1,0,0,1,9,+5
T. JonesT. JonesPG,31,8-17,0-6,2-2,0,5,5,5,0,0,2,3,18,+7
D. BaneD. BaneSG,29,9-15,5-8,0-0,0,7,7,4,2,1,3,1,23,+29
B. ClarkeB. ClarkePF,28,6-9,0-0,6-9,7,8,15,3,0,3,1,2,18,+17
S. AldamaS. AldamaPF,20,3-5,0-1,1-2,1,0,1,0,0,1,1,1,7,-15
J. TeskeJ. TeskeC,4,0-0,0-0,0-2,0,1,1,0,0,0,0,1,0,-7
D. JeffriesD. JeffriesSG,4,0-0,0-0,0-0,0,1,1,1,0,0,0,1,0,-7
D. MeltonD. MeltonSG,23,2-12,1-7,3-4,3,8,11,6,2,0,1,3,8,+11
Z. WilliamsZ. WilliamsSG,19,3-6,1-2,0-0,1,2,3,2,0,0,0,1,7,+14
D. MathiasD. MathiasG,4,0-1,0-1,0-0,0,0,0,0,0,0,0,0,0,-7
J. CulverJ. CulverG,21,2-9,0-3,1-2,1,2,3,2,0,1,0,1,5,+4
LAC
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
N. BatumN. BatumPF,20,3-6,3-6,0-0,0,2,2,2,1,1,1,2,9,-6
M. Morris Sr.M. Morris Sr.SF,29,9-17,4-6,7-7,2,6,8,2,0,0,1,3,29,0
I. ZubacI. ZubacC,19,4-5,0-0,0-0,2,5,7,0,0,1,1,5,8,-5
R. JacksonR. JacksonPG,26,5-15,2-6,6-6,0,1,1,0,1,0,2,4,18,-24
A. CoffeyA. CoffeySG,22,2-4,0-0,3-4,2,2,4,3,0,0,1,1,7,-6
J. WinslowJ. WinslowPF,18,3-8,0-1,1-2,2,3,5,2,0,0,2,1,7,+11
W. GabrielW. GabrielF,7,1-2,0-1,0-0,0,2,2,0,1,1,0,2,2,+7
S. IbakaS. IbakaC,8,0-2,0-1,0-0,0,2,2,0,0,0,1,1,0,-9
E. BledsoeE. BledsoeSG,19,0-4,0-2,0-0,0,0,0,1,1,1,1,1,0,-11
T. MannT. MannSG,27,4-13,0-3,1-2,3,5,8,1,2,0,1,2,9,-25
B. Boston Jr.B. Boston Jr.SG,26,5-13,1-4,2-3,0,5,5,2,1,0,0,1,13,-9
K. JohnsonK. JohnsonSG,11,2-5,0-2,0-0,3,0,3,1,0,1,1,0,4,-2
J. ScrubbJ. ScrubbSG,9,1-2,0-0,0-0,0,2,2,2,0,1,0,0,2,+4
