MIN,SAC,2
MIN
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. VanderbiltJ. VanderbiltPF,34,3-4,0-0,2-2,0,11,11,2,1,1,0,0,8,+7
J. McDanielsJ. McDanielsPF,33,5-8,3-6,0-0,0,4,4,3,1,0,0,5,13,-2
A. EdwardsA. EdwardsSF,38,10-25,3-9,3-4,0,1,1,1,0,1,2,4,26,+3
K. TownsK. TownsC,34,9-17,1-4,2-2,2,5,7,8,0,1,3,3,21,+4
D. RussellD. RussellPG,36,10-20,6-13,3-4,2,2,4,10,1,1,4,3,29,0
T. PrinceT. PrincePF,13,1-4,0-2,0-0,0,0,0,0,1,0,0,3,2,-18
N. KnightN. KnightF,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,-6
N. ReidN. ReidC,12,2-5,1-3,2-3,1,3,4,1,0,2,1,0,7,-9
J. McLaughlinJ. McLaughlinPG,14,1-4,0-1,2-2,1,1,2,2,0,0,0,1,4,-13
M. BeasleyM. BeasleySG,20,2-9,1-7,1-1,0,1,1,1,0,0,0,1,6,-20
J. NowellJ. NowellSG,5,1-2,1-1,0-0,0,0,0,0,0,0,0,1,3,-11
SAC
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. SabonisD. SabonisPF,33,10-19,0-1,2-3,5,9,14,5,1,0,4,4,22,+4
C. MetuC. MetuPF,25,6-8,0-0,1-2,3,2,5,2,0,1,1,2,13,-13
H. BarnesH. BarnesSF,36,8-11,4-5,10-10,0,8,8,3,0,0,1,1,30,+8
J. HolidayJ. HolidaySF,30,2-11,0-6,2-2,1,1,2,4,2,1,5,2,6,-7
D. FoxD. FoxPG,36,10-20,2-4,5-5,0,8,8,3,0,2,0,3,27,+15
R. HolmesR. HolmesC,12,1-1,0-0,0-0,0,0,0,3,0,0,1,3,2,+7
D. JonesD. JonesC,4,0-0,0-0,0-0,0,1,1,0,0,0,0,0,0,+2
D. MitchellD. MitchellPG,34,7-12,3-6,1-2,2,5,7,7,1,1,0,3,18,+23
J. LambJ. LambSG,31,4-11,3-8,3-3,0,6,6,5,0,2,1,1,14,+26
