DAL,LAC,2
DAL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. Finney-SmithD. Finney-SmithPF,49,7-14,2-8,1-2,2,1,3,1,3,1,1,1,17,+5
T. Hardaway Jr.T. Hardaway Jr.SF,41,5-17,2-10,1-2,0,5,5,2,1,0,0,5,13,+6
W. Cauley-SteinW. Cauley-SteinC,17,1-4,0-0,0-0,1,1,2,1,1,0,0,3,2,0
K. PorzingisK. PorzingisC,40,9-16,2-5,10-10,4,3,7,1,1,1,5,2,30,+6
L. DoncicL. DoncicPG,41,9-21,4-11,4-4,1,8,9,9,1,2,6,4,26,+7
M. KleberM. KleberPF,36,2-6,1-3,3-4,1,8,9,6,2,1,0,4,8,+10
S. BrownS. BrownSF,10,3-5,1-1,0-0,2,2,4,0,0,0,0,0,7,+6
B. MarjanovicB. MarjanovicC,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,-3
D. PowellD. PowellC,9,0-0,0-0,0-2,0,1,1,0,0,0,0,2,0,+2
T. BurkeT. BurkePG,10,1-3,0-1,3-3,0,1,1,0,0,0,0,2,5,+3
J. BrunsonJ. BrunsonPG,11,2-3,0-0,0-0,1,0,1,2,2,0,2,0,4,-2
LAC
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
M. Morris Sr.M. Morris Sr.SF,31,4-12,2-7,0-1,0,5,5,0,0,2,4,2,10,-8
I. ZubacI. ZubacC,26,3-5,0-0,4-4,2,5,7,2,0,0,1,1,10,+5
R. JacksonR. JacksonPG,42,12-23,3-8,4-6,2,8,10,2,3,0,4,1,31,-9
E. BledsoeE. BledsoeSG,25,1-2,0-1,0-0,2,2,4,1,1,0,2,4,2,-3
P. GeorgeP. GeorgeSG,48,7-23,1-6,11-12,0,9,9,6,0,1,3,4,26,-2
J. WinslowJ. WinslowPF,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
S. IbakaS. IbakaC,6,0-1,0-0,1-2,1,1,2,0,0,0,0,0,1,-6
I. HartensteinI. HartensteinC,11,2-4,0-0,0-0,4,1,5,1,0,0,0,1,4,-7
T. MannT. MannSG,19,2-5,1-2,2-2,0,2,2,2,1,0,3,6,7,0
L. KennardL. KennardSG,32,2-5,2-4,0-0,1,0,1,1,0,0,1,4,6,-5
A. CoffeyA. CoffeySG,24,2-5,1-4,2-2,0,2,2,2,0,0,0,1,7,-5
