ORL,MIN,2
ORL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
F. WagnerF. WagnerSF,31,10-18,5-9,3-5,2,2,4,2,2,1,0,0,28,+14
W. Carter Jr.W. Carter Jr.C,36,5-8,2-3,3-5,4,10,14,3,0,0,2,6,15,+3
M. BambaM. BambaC,34,3-7,0-3,2-2,4,6,10,1,0,4,4,5,8,+4
C. AnthonyC. AnthonyPG,38,8-17,6-11,9-11,0,9,9,8,2,1,4,4,31,+19
J. SuggsJ. SuggsSG,32,5-14,1-6,4-4,0,4,4,1,0,1,5,3,15,+4
C. OkekeC. OkekePF,21,2-9,2-7,2-2,2,2,4,2,0,0,0,1,8,+14
M. WagnerM. WagnerC,6,1-1,0-0,0-0,0,1,1,0,0,0,0,0,2,+15
R.J. HamptonR.J. HamptonPG,15,1-5,0-2,1-1,0,2,2,0,0,0,1,0,3,+4
T. RossT. RossSG,28,2-3,1-2,0-0,0,3,3,4,1,0,0,0,5,+13
MIN
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. VanderbiltJ. VanderbiltPF,29,3-8,0-2,4-4,1,7,8,0,0,0,0,2,10,-10
J. McDanielsJ. McDanielsPF,17,2-4,1-3,0-0,2,0,2,1,2,0,2,6,5,0
A. EdwardsA. EdwardsSF,37,10-22,2-8,2-4,2,4,6,3,2,0,2,1,24,-11
K. TownsK. TownsC,37,8-17,4-8,3-7,6,10,16,6,2,0,2,3,23,-24
D. RussellD. RussellPG,17,1-8,1-5,0-0,0,5,5,3,0,1,1,1,3,+15
T. PrinceT. PrincePF,21,2-7,1-5,0-1,0,0,0,1,1,0,1,2,5,-15
N. KnightN. KnightF,1,0-0,0-0,0-0,0,1,1,0,0,0,0,0,0,+1
J. OkogieJ. OkogieSF,12,0-1,0-0,0-0,0,0,0,0,0,0,0,0,0,+6
N. ReidN. ReidC,14,4-7,1-3,1-1,1,1,2,1,0,0,1,3,10,-10
J. McLaughlinJ. McLaughlinPG,20,2-7,1-5,1-2,0,0,0,4,0,0,1,2,6,-23
M. BeasleyM. BeasleySG,32,4-16,3-12,0-0,3,3,6,2,1,0,2,0,11,-20
L. BolmaroL. BolmaroSG,1,0-0,0-0,0-0,1,0,1,0,0,0,0,0,0,+1
