LAL,CHA,2
LAL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
S. JohnsonS. JohnsonPF,28,2-7,0-2,0-0,2,3,5,2,0,0,0,3,4,-13
D. JordanD. JordanC,20,1-2,0-0,2-8,3,4,7,0,0,0,1,1,4,-14
R. WestbrookR. WestbrookPG,37,12-23,3-7,8-10,1,3,4,5,0,0,1,4,35,-11
A. BradleyA. BradleyPG,20,2-10,1-3,0-0,1,1,2,0,2,0,1,1,5,-12
W. EllingtonW. EllingtonSG,18,3-8,3-5,0-0,1,4,5,0,1,0,1,3,9,-12
C. AnthonyC. AnthonyPF,35,5-12,2-9,7-7,0,5,5,5,2,2,1,2,19,+20
T. ArizaT. ArizaSF,14,1-4,1-3,0-0,0,1,1,2,1,1,1,1,3,+1
K. BazemoreK. BazemoreSF,14,4-7,3-4,2-2,1,1,2,1,0,0,0,2,13,+6
A. ReavesA. ReavesSG,28,6-12,2-6,2-3,2,6,8,3,0,0,0,2,16,+9
T. Horton-TuckerT. Horton-TuckerSG,27,2-6,0-1,2-2,1,4,5,1,1,0,0,4,6,+11
CHA
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
C. MartinC. MartinSF,30,3-7,0-3,1-2,1,5,6,2,0,1,1,6,7,+15
M. BridgesM. BridgesSF,41,9-15,1-5,7-8,2,6,8,6,2,1,1,3,26,+6
M. PlumleeM. PlumleeC,38,3-4,0-0,2-2,5,12,17,6,1,0,4,5,8,+17
L. BallL. BallPG,34,7-18,2-8,4-6,1,6,7,2,1,1,1,3,20,+21
T. RozierT. RozierSG,37,7-16,4-10,2-3,0,6,6,3,0,0,2,2,20,-9
P.J. WashingtonP.J. WashingtonPF,27,3-8,2-7,4-7,0,3,3,1,0,1,2,3,12,-21
I. SmithI. SmithPG,26,10-12,2-3,0-0,1,1,2,5,0,1,0,2,22,-3
J. BouknightJ. BouknightSG,7,1-3,0-0,0-0,1,0,1,0,0,0,0,0,2,-11
