CLE,WSH,2
CLE
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
K. LoveK. LovePF,29,7-15,4-10,6-8,0,11,11,1,1,0,2,1,24,-13
L. MarkkanenL. MarkkanenPF,26,4-10,1-4,2-2,2,6,8,4,1,1,2,3,11,-12
I. OkoroI. OkoroSF,31,3-7,2-3,3-4,0,1,1,1,0,0,2,3,11,-5
E. MobleyE. MobleyC,32,10-20,0-2,1-2,3,2,5,3,1,2,2,3,21,-10
K. PangosK. PangosG,24,1-8,0-3,0-0,0,2,2,6,0,0,1,0,2,-13
D. WadeD. WadePF,21,2-4,0-1,0-1,0,5,5,2,0,0,1,1,4,-8
L. StevensL. StevensF,21,3-6,1-2,0-0,2,2,4,0,1,0,1,3,7,-15
E. DavisE. DavisC,5,0-0,0-0,0-2,0,0,0,0,0,0,0,2,0,-1
T. FallT. FallC,4,0-0,0-0,0-0,0,1,1,0,0,0,0,0,0,+3
D. WindlerD. WindlerSG,17,1-3,0-1,0-0,1,5,6,0,0,0,0,0,2,-6
NembhardNembhard SG,21,1-5,0-1,1-2,0,0,0,2,0,0,0,1,3,-6
M. NewmanM. NewmanG,8,3-5,0-1,2-2,0,1,1,1,0,0,1,0,8,+1
WSH
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
K. KuzmaK. KuzmaSF,34,11-17,1-4,2-5,1,9,10,2,0,1,1,0,25,+18
D. GaffordD. GaffordC,32,5-6,0-0,1-2,2,7,9,1,1,5,1,1,11,+10
B. WanamakerB. WanamakerPG,27,2-5,0-0,3-3,0,4,4,7,2,0,0,3,7,+12
B. BealB. BealSG,34,13-23,2-5,1-1,1,5,6,10,1,0,2,2,29,+16
K. Caldwell-PopeK. Caldwell-PopeSG,28,4-8,4-6,0-0,0,3,3,4,2,1,2,2,12,+10
A. GillA. GillPF,12,3-5,1-2,1-2,1,2,3,1,0,0,0,5,8,+8
I. ToddI. ToddPF,3,0-2,0-1,1-2,1,0,1,0,0,1,0,0,1,-1
C. KispertC. KispertSF,28,2-10,0-4,0-0,2,1,3,1,0,0,0,2,4,+8
D. AvdijaD. AvdijaSF,24,5-12,1-5,2-2,1,5,6,1,0,0,1,3,13,+8
J. SchakelJ. SchakelSF,5,0-0,0-0,0-0,1,0,1,0,0,0,0,0,0,0
J. EcheniqueJ. EcheniqueC,3,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,-1
C. SwordC. SwordG,3,0-0,0-0,0-0,0,0,0,0,1,0,0,0,0,-1
J. GoodwinJ. GoodwinG,3,0-1,0-1,0-0,0,1,1,0,0,0,0,1,0,-1
J. AyayiJ. AyayiG,3,0-1,0-1,0-0,0,0,0,0,0,0,0,0,0,-1
