DEN,MIL,2
DEN
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
Je. GreenJe. GreenPF,24,1-7,0-4,0-0,0,1,1,0,0,0,1,2,2,+10
A. GordonA. GordonPF,28,10-17,4-8,0-0,2,5,7,0,1,1,0,2,24,+24
W. BartonW. BartonSF,27,6-7,2-3,1-2,1,2,3,5,0,1,0,1,15,+18
N. JokicN. JokicC,28,7-9,2-4,2-2,0,10,10,15,3,1,5,1,18,+24
M. MorrisM. MorrisPG,27,7-8,4-5,0-0,0,2,2,7,0,0,1,0,18,+18
Ja. GreenJa. GreenPF,13,4-6,1-2,0-0,1,4,5,1,0,0,1,3,9,+9
Z. NnajiZ. NnajiPF,20,2-2,0-0,2-4,2,3,5,0,1,0,0,2,6,+12
F. CampazzoF. CampazzoPG,3,0-0,0-0,0-0,0,0,0,1,0,0,0,0,0,+7
M. HowardM. HowardPG,3,3-4,3-3,0-0,0,0,0,0,1,0,0,0,9,+7
B. HylandB. HylandPG,18,4-9,3-5,2-2,0,5,5,6,1,0,1,1,13,+11
A. RiversA. RiversSG,24,3-8,2-6,0-0,0,2,2,2,1,0,0,3,8,+15
B. ForbesB. ForbesSG,21,6-10,2-3,0-0,0,0,0,1,0,0,0,0,14,+18
D. ReedD. ReedSG,3,0-1,0-0,0-0,0,1,1,1,0,0,0,0,0,+7
MIL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
G. AntetokounmpoG. AntetokounmpoPF,31,9-19,1-5,10-15,2,7,9,2,1,1,1,1,29,-15
K. MiddletonK. MiddletonSF,27,4-8,1-3,0-1,0,5,5,7,2,0,3,0,9,-16
B. PortisB. PortisC,23,5-11,1-3,0-0,0,5,5,0,0,0,1,1,11,-22
J. HolidayJ. HolidayPG,32,6-9,1-4,1-1,3,4,7,8,2,1,5,0,14,-20
G. AllenG. AllenSG,31,4-10,2-5,1-1,2,2,4,2,0,0,1,0,11,-15
S. OjeleyeS. OjeleyePF,6,0-0,0-0,0-0,0,1,1,0,0,0,0,0,0,-11
S. MamukelashviliS. MamukelashviliPF,3,0-1,0-1,0-0,0,0,0,1,0,0,0,1,0,-7
T. AntetokounmpoT. AntetokounmpoSF,6,0-0,0-0,0-0,0,0,0,0,0,1,1,0,0,-12
J. NworaJ. NworaSF,13,2-4,1-1,0-0,0,0,0,0,0,0,0,0,5,-3
W. MatthewsW. MatthewsSG,18,0-3,0-2,2-2,1,1,2,1,0,0,0,3,2,-8
P. ConnaughtonP. ConnaughtonSG,20,2-2,1-1,0-0,0,0,0,0,1,0,0,1,5,-16
R. HoodR. HoodSG,6,0-2,0-0,0-0,0,0,0,1,0,0,0,0,0,-11
D. DiVincenzoD. DiVincenzoSG,18,2-6,1-4,2-2,0,2,2,1,0,0,2,3,7,-13
L. WiggintonL. WiggintonG,6,3-3,1-1,0-0,0,0,0,0,0,0,1,0,7,-11
