MIA,DEN,2
MIA
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
P.J. TuckerP.J. TuckerPF,21,2-3,2-3,0-0,1,4,5,1,0,0,2,2,6,-11
J. ButlerJ. ButlerSF,38,10-18,2-3,9-11,1,4,5,8,0,1,1,0,31,-5
B. AdebayoB. AdebayoC,31,3-10,0-0,4-6,0,10,10,2,1,0,2,2,10,-17
K. LowryK. LowryPG,37,0-8,0-6,0-0,1,2,3,4,1,1,3,4,0,-20
D. RobinsonD. RobinsonSG,27,4-8,4-8,1-1,0,2,2,1,0,1,2,4,13,-16
M. MorrisM. MorrisPF,21,4-9,2-3,0-0,2,1,3,1,0,0,1,1,10,-4
C. MartinC. MartinSF,11,1-3,1-3,0-0,0,2,2,0,0,0,0,4,3,-5
K. OkpalaK. OkpalaSF,3,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
D. DedmonD. DedmonC,14,3-4,0-0,4-4,1,2,3,0,0,0,1,3,10,0
O. YurtsevenO. YurtsevenC,3,0-1,0-0,0-0,0,0,0,0,0,0,0,0,0,0
G. VincentG. VincentPG,3,1-2,0-1,0-0,0,1,1,0,0,0,0,0,2,0
T. HerroT. HerroPG,31,3-12,2-9,3-3,0,3,3,5,1,0,1,0,11,-7
DEN
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
Je. GreenJe. GreenPF,34,5-12,1-4,2-3,0,2,2,0,0,0,1,4,13,+22
A. GordonA. GordonPF,36,4-11,0-5,2-2,1,6,7,3,0,1,3,3,10,+14
W. BartonW. BartonSF,35,9-14,7-9,0-0,0,5,5,6,1,0,0,3,25,+18
N. JokicN. JokicC,33,10-14,0-0,5-8,4,11,15,10,2,2,2,3,25,+14
M. MorrisM. MorrisPG,30,6-11,2-6,0-0,0,3,3,5,1,0,1,2,14,+20
Ja. GreenJa. GreenPF,15,2-5,0-3,5-6,2,3,5,0,0,1,0,1,9,0
Z. NnajiZ. NnajiPF,1,1-2,0-1,0-0,0,0,0,0,0,0,0,0,2,0
B. BolB. BolC,0,0-0,0-0,0-2,0,0,0,0,0,0,0,0,0,0
F. CampazzoF. CampazzoPG,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
M. HowardM. HowardPG,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
B. HylandB. HylandPG,16,2-7,1-5,1-1,0,1,1,1,2,1,1,2,6,-3
A. RiversA. RiversSG,16,1-4,0-3,0-0,3,0,3,2,1,0,0,2,2,+9
P.J. DozierP.J. DozierSG,21,2-11,1-5,2-2,2,6,8,1,0,0,1,3,7,-9
