GS,PHI,2
GS
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. GreenD. GreenPF,29,2-4,0-1,3-4,0,4,4,2,3,0,2,5,7,-5
A. WigginsA. WigginsSF,37,8-14,3-8,1-3,1,3,4,4,1,1,2,2,20,+4
K. LooneyK. LooneyC,25,4-6,0-0,1-2,1,7,8,4,0,2,2,3,9,+12
S. CurryS. CurryPG,36,6-20,3-14,3-4,2,7,9,5,0,0,3,1,18,-9
J. PooleJ. PooleSG,37,7-14,4-9,5-5,0,3,3,2,1,0,3,1,23,-1
N. BjelicaN. BjelicaPF,13,1-4,1-4,0-0,1,2,3,1,0,0,0,3,3,-23
J. KumingaJ. KumingaPF,1,1-1,0-0,0-0,0,0,0,0,0,0,0,0,2,+4
A. IguodalaA. IguodalaF,11,1-5,0-4,0-0,1,2,3,0,0,0,0,0,2,-17
O. Porter Jr.O. Porter Jr.SF,18,2-9,1-6,0-0,1,2,3,0,0,0,0,2,5,-6
J. Toscano-AndersonJ. Toscano-AndersonSF,11,0-1,0-1,0-0,0,1,1,2,0,0,0,3,0,+4
D. LeeD. LeeSG,10,0-3,0-0,0-0,1,0,1,0,0,0,0,1,0,-6
G. Payton IIG. Payton IISG,12,2-4,0-1,0-0,2,1,3,1,0,2,1,1,4,-6
M. MoodyM. MoodySG,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,+4
PHI
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
T. HarrisT. HarrisPF,34,4-9,1-4,7-7,0,9,9,3,0,0,1,2,16,+4
J. EmbiidJ. EmbiidC,33,7-16,1-4,11-11,0,9,9,4,2,0,4,3,26,-9
T. MaxeyT. MaxeyPG,30,5-10,2-4,2-4,0,2,2,2,0,2,2,1,14,-11
S. CurryS. CurrySG,35,5-9,0-3,0-0,1,4,5,2,1,1,2,2,10,-6
M. ThybulleM. ThybulleSG,34,2-5,2-3,0-0,0,2,2,1,0,2,0,4,6,+11
D. GreenD. GreenSF,17,2-5,1-3,0-0,0,2,2,2,1,0,0,1,5,+5
G. NiangG. NiangSF,14,1-2,1-1,0-0,0,1,1,0,0,0,1,0,3,+5
A. DrummondA. DrummondC,15,4-5,0-0,1-2,3,6,9,1,2,0,0,1,9,+18
S. MiltonS. MiltonSG,19,4-12,0-3,2-2,1,3,4,2,1,0,1,2,10,+20
F. KorkmazF. KorkmazSG,9,1-3,1-2,0-0,0,1,1,2,0,0,0,0,3,+8
