SA,LAL,2
SA
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. McDermottD. McDermottSF,22,3-5,2-4,5-6,0,5,5,1,0,0,1,2,13,+7
K. JohnsonK. JohnsonSF,33,4-14,2-7,6-6,1,9,10,0,1,0,0,2,16,+11
J. PoeltlJ. PoeltlC,21,4-8,0-0,0-0,2,1,3,2,0,0,0,5,8,+3
D. WhiteD. WhitePG,30,7-11,4-6,5-6,0,3,3,7,1,2,2,3,23,+16
D. MurrayD. MurrayPG,32,3-16,1-5,2-2,2,4,6,13,2,2,0,1,9,+11
D. EubanksD. EubanksPF,3,0-0,0-0,0-0,0,0,0,1,0,1,0,0,0,+9
K. Bates-DiopK. Bates-DiopSF,27,11-11,3-3,5-7,1,6,7,0,1,0,1,2,30,+20
J. LandaleJ. LandaleC,15,5-7,1-1,2-2,5,3,8,3,1,0,0,1,13,+20
T. JonesT. JonesPG,13,0-3,0-0,0-0,1,2,3,2,0,0,0,2,0,+16
L. Walker IVL. Walker IVSG,25,7-12,4-8,3-4,0,2,2,3,1,0,1,1,21,+12
D. VassellD. VassellSG,19,2-8,1-5,0-0,0,3,3,1,0,0,1,2,5,+15
LAL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
L. JamesL. JamesSF,35,15-26,2-7,4-6,2,7,9,6,1,2,3,2,36,-23
D. HowardD. HowardC,22,1-2,0-0,2-4,3,6,9,2,0,2,0,3,4,-8
R. WestbrookR. WestbrookPG,35,12-20,1-2,5-9,0,7,7,4,1,0,5,3,30,-14
W. EllingtonW. EllingtonSG,29,3-9,1-7,0-0,1,2,3,2,0,0,1,2,7,-15
T. Horton-TuckerT. Horton-TuckerSG,38,5-13,0-1,3-4,2,2,4,3,0,0,1,2,13,-16
C. AnthonyC. AnthonyPF,21,3-8,1-5,2-5,2,1,3,0,1,1,3,4,9,-4
J. JonesJ. JonesF,12,1-2,0-0,0-0,0,1,1,0,1,0,0,1,2,-15
D. JordanD. JordanC,7,2-3,0-0,1-2,3,1,4,0,0,0,0,0,5,-4
J. HuffJ. HuffC,4,0-0,0-0,0-0,0,1,1,0,0,0,1,0,0,-7
R. RondoR. RondoPG,12,0-1,0-1,0-0,0,3,3,3,0,0,0,0,0,-8
I. ThomasI. ThomasG,21,1-5,0-3,0-0,0,3,3,1,0,1,0,2,2,-20
M. JonesM. JonesG,6,1-5,0-1,0-0,1,0,1,0,0,0,0,1,2,-6
