BKN,PHX,2
BKN
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
N. ClaxtonN. ClaxtonPF,19,3-6,0-0,0-2,1,2,3,1,0,0,1,3,6,-8
K. EdwardsK. EdwardsSF,29,5-10,3-7,0-0,0,5,5,0,1,0,1,3,13,-18
P. MillsP. MillsPG,33,3-8,3-8,0-0,0,1,1,1,1,0,0,5,9,-6
K. IrvingK. IrvingPG,37,10-20,3-8,3-4,0,4,4,3,1,0,2,2,26,-17
J. HardenJ. HardenSG,37,6-19,3-8,7-9,1,4,5,10,1,0,4,1,22,-11
B. GriffinB. GriffinPF,27,6-10,2-6,3-4,2,4,6,2,1,0,1,3,17,-6
J. JohnsonJ. JohnsonPF,13,0-0,0-0,0-0,0,1,1,4,0,0,0,5,0,+2
B. BrownB. BrownSF,7,1-1,0-0,0-0,0,2,2,1,1,1,1,0,2,+2
D. SharpeD. SharpeC,3,1-1,0-0,0-0,0,1,1,0,0,0,0,0,2,+4
J. CarterJ. CarterPG,3,1-1,1-1,2-2,0,0,0,1,0,0,0,0,5,+4
D. BembryD. BembrySG,20,3-3,1-1,0-0,2,2,4,2,1,0,0,5,7,+7
C. ThomasC. ThomasSG,15,1-2,0-1,0-0,0,1,1,0,0,0,1,0,2,-3
PHX
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. CrowderJ. CrowderPF,25,1-5,1-5,0-0,1,2,3,2,2,0,1,3,3,+8
M. BridgesM. BridgesSF,40,10-14,1-3,6-7,4,4,8,4,2,1,0,3,27,+10
D. AytonD. AytonC,28,5-7,0-0,2-2,0,6,6,0,1,0,4,4,12,+9
C. PaulC. PaulPG,39,5-12,1-4,9-9,0,4,4,14,2,0,2,2,20,+20
D. BookerD. BookerSG,41,13-23,3-8,6-7,1,5,6,2,1,0,2,2,35,+15
J. SmithJ. SmithPF,1,0-1,0-1,0-0,0,0,0,0,0,0,0,0,0,-2
I. WainrightI. WainrightF,8,0-1,0-1,0-0,0,0,0,0,0,0,0,1,0,0
J. JacksonJ. JacksonF,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,-2
C. JohnsonC. JohnsonSF,23,5-10,4-8,2-2,0,3,3,0,0,0,1,1,16,+5
J. McGeeJ. McGeeC,14,2-2,0-0,1-2,1,3,4,0,0,2,4,3,5,+7
B. BiyomboB. BiyomboC,6,0-0,0-0,0-0,0,1,1,0,0,0,0,0,0,-6
E. PaytonE. PaytonPG,13,1-1,1-1,0-2,0,2,2,4,0,1,1,0,3,-14
