GS,MIN,2
GS
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
O. Porter Jr.O. Porter Jr.SF,26,5-9,2-5,0-0,0,9,9,4,2,1,0,4,12,+7
A. WigginsA. WigginsSF,29,4-11,2-6,2-4,0,2,2,4,0,1,1,1,12,-9
K. LooneyK. LooneyC,25,2-5,0-0,0-0,4,8,12,2,1,0,0,2,4,+4
K. ThompsonK. ThompsonSG,23,5-14,3-8,0-0,0,4,4,2,1,0,2,1,13,+1
J. PooleJ. PooleSG,33,5-13,3-7,7-7,1,3,4,3,0,0,4,4,20,-10
N. BjelicaN. BjelicaPF,15,1-6,0-3,4-4,0,1,1,1,1,0,4,1,6,-12
J. KumingaJ. KumingaPF,33,6-12,1-5,6-10,0,7,7,1,0,0,2,1,19,-30
A. IguodalaA. IguodalaF,20,0-4,0-4,0-0,1,1,2,1,0,1,0,0,0,-26
J. Toscano-AndersonJ. Toscano-AndersonSF,8,1-3,1-2,2-2,0,2,2,0,0,0,0,2,5,+1
D. LeeD. LeeSG,24,3-5,1-2,1-2,1,3,4,2,1,0,1,1,8,-28
C. ChiozzaC. ChiozzaG,5,0-0,0-0,0-0,0,0,0,0,0,0,1,0,0,+2
MIN
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. VanderbiltJ. VanderbiltPF,24,5-5,0-0,0-0,1,5,6,1,0,1,1,2,10,-5
A. EdwardsA. EdwardsSF,28,3-8,2-4,1-1,0,1,1,2,1,1,2,0,9,+2
K. TownsK. TownsC,30,11-20,1-6,3-5,4,7,11,1,0,2,1,3,26,+7
P. BeverleyP. BeverleyPG,25,3-7,2-5,2-4,0,4,4,4,1,1,0,2,10,-1
D. RussellD. RussellPG,22,2-9,0-5,3-3,0,3,3,12,2,0,5,1,7,-4
T. PrinceT. PrincePF,12,1-2,1-2,0-0,0,4,4,1,0,0,0,0,3,+19
J. McDanielsJ. McDanielsPF,21,4-12,1-5,0-0,0,2,2,1,2,2,3,3,9,+27
N. KnightN. KnightF,3,0-2,0-0,0-0,0,3,3,0,1,0,0,0,0,-2
J. LaymanJ. LaymanSF,3,0-0,0-0,0-0,0,0,0,0,1,0,0,0,0,-2
J. OkogieJ. OkogieSF,3,0-0,0-0,1-2,0,0,0,0,0,0,0,0,1,-2
N. ReidN. ReidC,15,4-5,1-1,0-0,1,8,9,1,0,1,2,3,9,+15
M. Wright IVM. Wright IVPG,3,1-2,0-1,0-0,0,0,0,0,0,0,0,1,2,-2
M. BeasleyM. BeasleySG,24,5-10,5-9,1-1,0,2,2,3,0,0,0,2,16,+27
J. NowellJ. NowellSG,25,6-9,3-5,2-4,0,2,2,4,0,1,1,4,17,+21
L. BolmaroL. BolmaroSG,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
