WSH,TOR,2
WSH
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
K. KuzmaK. KuzmaSF,35,4-13,2-9,1-2,0,15,15,3,1,1,5,2,11,+22
D. GaffordD. GaffordC,22,3-3,0-0,2-3,1,4,5,0,2,4,1,1,8,+11
S. DinwiddieS. DinwiddiePG,26,4-10,0-0,5-5,1,3,4,6,0,0,3,3,13,+1
B. BealB. BealSG,34,7-19,1-6,8-8,0,3,3,4,4,0,4,2,23,+24
K. Caldwell-PopeK. Caldwell-PopeSG,27,2-7,1-5,0-0,0,2,2,1,1,0,1,0,5,+2
D. BertansD. BertansSF,13,0-3,0-3,0-0,0,0,0,2,0,0,0,3,0,-7
D. AvdijaD. AvdijaSF,21,3-3,1-1,1-2,2,5,7,1,2,2,1,1,8,+13
M. HarrellM. HarrellC,26,9-11,0-0,4-6,3,6,9,1,0,1,0,2,22,+4
R. NetoR. NetoPG,23,4-8,0-1,0-0,0,3,3,2,4,0,3,1,8,+14
A. HolidayA. HolidayPG,13,0-4,0-2,0-0,0,3,3,0,0,0,3,2,0,-9
TOR
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
P. AchiuwaP. AchiuwaPF,19,3-8,0-0,0-2,3,4,7,2,1,0,1,4,6,-6
O. AnunobyO. AnunobySF,34,3-17,2-9,3-4,4,6,10,1,2,1,3,1,11,-21
S. BarnesS. BarnesSF,33,5-13,0-1,2-3,3,6,9,1,1,0,6,5,12,-11
G. DragicG. DragicPG,22,3-7,1-2,2-2,0,3,3,4,0,0,0,1,9,-16
F. VanVleetF. VanVleetSG,35,5-20,1-9,1-1,1,2,3,4,2,1,3,1,12,-22
C. BoucherC. BoucherPF,18,3-10,1-6,0-0,1,3,4,0,0,2,1,1,7,-1
K. BirchK. BirchC,26,2-4,0-0,5-6,6,3,9,0,0,0,2,2,9,-8
D. BantonD. BantonPG,12,3-4,1-1,0-0,0,4,4,1,1,0,0,1,7,+8
S. MykhailiukS. MykhailiukSG,16,1-5,0-3,2-2,0,3,3,0,0,0,1,4,4,-1
G. Trent Jr.G. Trent Jr.SG,26,2-9,1-3,1-2,1,1,2,1,3,0,2,1,6,+3
