IND,GS,2
IND
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. HolidayJ. HolidaySF,34,6-13,4-9,0-0,1,4,5,3,0,0,3,2,16,+16
T. CraigT. CraigSF,34,5-10,2-5,0-0,0,7,7,1,3,1,1,3,12,+12
G. BitadzeG. BitadzeC,31,5-12,1-4,2-5,4,5,9,5,0,1,2,2,13,+3
C. DuarteC. DuarteSG,39,10-16,2-3,5-5,2,5,7,3,3,0,0,3,27,+10
K. SykesK. SykesG,31,4-12,2-5,0-0,2,2,4,3,0,0,2,3,10,+13
I. JacksonI. JacksonF,19,5-12,0-1,5-8,3,4,7,1,3,0,0,5,15,-6
O. BrissettO. BrissettSF,22,0-7,0-3,2-4,0,6,6,1,1,0,1,1,2,-2
D. Washington Jr.D. Washington Jr.PG,18,3-7,2-2,0-0,0,0,0,1,0,0,1,1,8,-13
J. LambJ. LambSG,19,2-5,2-3,8-10,1,1,2,2,2,1,1,2,14,-11
L. StephensonL. StephensonG,18,1-1,0-0,2-2,0,1,1,3,0,0,3,1,4,-2
GS
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. KumingaJ. KumingaPF,15,0-0,0-0,5-6,1,4,5,3,0,0,1,3,5,-16
A. WigginsA. WigginsSF,38,5-15,1-6,0-1,2,2,4,2,1,1,2,5,11,-10
K. LooneyK. LooneyC,28,5-6,0-0,3-4,6,9,15,3,2,0,5,3,13,-9
S. CurryS. CurryPG,44,12-27,6-16,9-9,0,5,5,8,1,0,2,3,39,-4
K. ThompsonK. ThompsonSG,23,6-17,0-7,0-0,1,1,2,1,0,0,2,1,12,-4
N. BjelicaN. BjelicaPF,14,4-5,0-1,0-0,1,5,6,2,1,1,2,1,8,+7
A. IguodalaA. IguodalaF,31,1-2,0-0,2-2,2,3,5,4,0,4,4,2,4,+16
J. Toscano-AndersonJ. Toscano-AndersonSF,15,2-5,1-3,0-0,1,3,4,1,2,0,2,4,5,+1
D. LeeD. LeeSG,14,3-5,1-2,2-2,0,0,0,0,2,0,1,3,9,+2
G. Payton IIG. Payton IISG,17,3-5,0-2,0-1,1,4,5,0,2,0,0,1,6,-2
J. PooleJ. PooleSG,25,1-7,0-5,3-4,0,2,2,4,0,0,0,2,5,-1
