DAL,ATL,2
DAL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. Finney-SmithD. Finney-SmithPF,29,2-12,1-6,0-0,4,4,8,2,2,0,1,4,5,-21
T. Hardaway Jr.T. Hardaway Jr.SF,28,4-9,2-6,4-4,0,2,2,0,1,0,1,3,14,-17
D. PowellD. PowellC,20,1-5,0-1,2-3,2,2,4,1,1,0,1,2,4,-21
K. PorzingisK. PorzingisC,29,4-13,1-4,2-2,2,3,5,0,1,2,4,3,11,-23
L. DoncicL. DoncicPG,35,6-17,2-7,4-4,0,11,11,7,1,0,5,1,18,-24
M. KleberM. KleberPF,17,1-4,1-4,0-0,1,2,3,0,1,0,1,2,3,-13
R. BullockR. BullockSF,15,1-4,1-3,0-0,0,1,1,0,0,0,1,1,3,-6
S. BrownS. BrownSF,11,1-5,1-5,0-0,0,5,5,0,0,0,1,2,3,-4
W. Cauley-SteinW. Cauley-SteinC,13,1-4,0-0,0-0,1,5,6,0,0,0,0,0,2,+5
T. BurkeT. BurkePG,9,2-3,1-1,0-0,0,1,1,2,0,0,0,0,5,0
J. BrunsonJ. BrunsonPG,26,7-13,3-5,0-0,0,3,3,3,0,0,0,2,17,-8
F. NtilikinaF. NtilikinaPG,4,0-2,0-1,0-0,0,1,1,1,0,1,0,1,0,+1
J. GreenJ. GreenSG,4,1-2,0-0,0-0,0,0,0,0,0,0,0,0,2,+1
ATL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. CollinsJ. CollinsPF,30,7-11,2-3,0-0,1,8,9,3,2,2,0,3,16,+14
D. HunterD. HunterSF,29,5-11,1-3,0-0,0,3,3,1,0,2,0,3,11,+19
C. CapelaC. CapelaC,21,6-6,0-0,0-1,2,11,13,0,0,2,1,2,12,+17
T. YoungT. YoungPG,33,6-16,2-5,5-5,0,2,2,14,0,0,5,0,19,+21
B. BogdanovicB. BogdanovicSG,26,4-8,3-5,0-0,0,3,3,2,2,0,2,3,11,+17
S. HillS. HillSF,15,0-1,0-0,0-0,0,2,2,1,2,0,0,1,0,+8
C. ReddishC. ReddishSF,21,7-15,3-4,3-3,1,2,3,1,1,0,3,0,20,+14
J. JohnsonJ. JohnsonSF,4,2-4,2-3,0-0,0,2,2,0,0,0,0,0,6,-1
G. DiengG. DiengC,14,4-5,1-2,0-0,0,6,6,2,1,2,0,2,9,+13
S. CooperS. CooperPG,4,0-3,0-2,0-0,0,0,0,1,0,0,0,0,0,-1
D. WrightD. WrightSG,15,0-4,0-3,0-0,1,3,4,3,0,0,0,1,0,+5
T. Luwawu-CabarrotT. Luwawu-CabarrotSG,4,0-1,0-1,0-0,0,1,1,1,0,0,0,0,0,-1
S. MaysS. MaysSG,4,1-1,1-1,0-0,0,1,1,0,0,0,0,1,3,-1
K. HuerterK. HuerterSG,22,3-8,0-3,0-0,1,5,6,2,0,1,2,0,6,+6
