CHI,MEM,2
CHI
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
A. McKinnieA. McKinnieF,15,1-4,0-2,0-0,2,1,3,0,0,0,0,0,2,-4
D. DeRozanD. DeRozanSF,33,10-24,0-1,4-4,0,0,0,5,0,0,4,2,24,-16
N. VucevicN. VucevicC,30,2-13,1-5,2-2,2,8,10,3,2,2,2,1,7,-16
C. WhiteC. WhitePG,32,6-14,4-7,0-0,0,6,6,5,0,0,2,2,16,-16
A. DosunmuA. DosunmuSG,38,7-12,1-3,0-0,0,10,10,6,4,2,4,2,15,+1
M. HillM. HillF,30,4-6,2-4,2-3,4,4,8,1,0,0,1,5,12,-6
T. Brown Jr.T. Brown Jr.SF,21,4-8,2-5,4-4,1,4,5,0,0,1,2,0,14,-2
T. BradleyT. BradleyC,14,1-3,0-0,1-2,0,0,0,2,2,2,1,3,3,-2
M. SimonovicM. SimonovicC,4,0-1,0-0,0-0,0,0,0,0,0,0,0,0,0,+5
M. ThomasM. ThomasSG,23,5-7,3-4,0-0,0,1,1,2,2,0,2,0,13,-9
MEM
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. Jackson Jr.J. Jackson Jr.PF,25,6-11,1-2,1-1,1,4,5,0,0,5,3,2,14,+3
S. AdamsS. AdamsC,23,1-3,0-0,0-1,4,6,10,6,2,1,1,1,2,+8
J. MorantJ. MorantPG,32,9-17,1-3,6-7,1,3,4,3,1,0,2,1,25,+1
D. BaneD. BaneSG,29,10-17,3-7,2-3,1,2,3,4,1,0,0,1,25,+13
Z. WilliamsZ. WilliamsSG,18,0-4,0-3,2-2,0,3,3,1,0,0,2,2,2,-2
B. ClarkeB. ClarkePF,20,7-8,0-0,1-1,2,5,7,2,2,0,1,0,15,+19
S. AldamaS. AldamaPF,4,0-1,0-0,0-0,0,0,0,0,0,0,0,0,0,-5
K. AndersonK. AndersonSF,21,2-5,0-1,0-0,0,5,5,2,3,1,3,3,4,+6
X. TillmanX. TillmanC,4,0-1,0-0,0-0,0,0,0,0,0,0,1,1,0,-5
T. JonesT. JonesPG,20,4-8,1-2,2-2,0,1,1,8,1,0,1,0,11,+26
J. KoncharJ. KoncharSG,23,4-8,1-2,0-0,0,5,5,1,2,0,1,0,9,0
D. MeltonD. MeltonSG,15,3-6,3-4,1-2,1,3,4,1,2,0,2,1,10,+11
D. MathiasD. MathiasG,4,0-1,0-1,0-0,0,0,0,0,0,0,0,0,0,-5
J. CulverJ. CulverG,4,1-2,0-0,0-1,0,1,1,1,0,0,0,1,2,-5
