PHX,CLE,2
PHX
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. CrowderJ. CrowderPF,29,1-6,0-3,5-5,0,5,5,3,1,0,0,2,7,+12
M. BridgesM. BridgesSF,34,5-8,1-2,0-0,2,4,6,2,0,1,0,5,11,+4
D. AytonD. AytonC,27,8-12,0-0,0-0,4,6,10,1,1,0,3,5,16,+4
C. PaulC. PaulPG,32,4-8,2-3,7-8,0,2,2,12,0,0,3,3,17,+23
D. BookerD. BookerSG,39,14-21,2-3,5-6,1,3,4,3,1,0,4,2,35,-2
C. JohnsonC. JohnsonSF,21,4-9,3-5,3-4,0,4,4,1,0,0,2,1,14,-1
J. McGeeJ. McGeeC,20,6-9,0-0,1-2,3,9,12,2,1,1,1,3,13,0
C. PayneC. PaynePG,22,3-11,0-4,1-2,0,1,1,2,0,0,1,1,7,-12
L. ShametL. ShametSG,16,0-2,0-2,0-1,0,3,3,0,0,0,1,1,0,-3
CLE
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. WadeD. WadePF,16,0-2,0-2,0-0,0,0,0,0,0,0,0,3,0,-13
L. MarkkanenL. MarkkanenPF,36,5-13,2-7,2-2,2,9,11,0,1,0,1,2,14,-12
I. OkoroI. OkoroSF,34,2-8,1-4,0-1,2,1,3,4,1,0,0,2,5,-8
J. AllenJ. AllenC,38,9-10,0-0,7-9,6,5,11,2,0,0,3,1,25,-2
D. GarlandD. GarlandPG,30,8-19,0-6,3-5,1,2,3,7,1,0,2,6,19,-10
K. LoveK. LovePF,22,5-9,2-5,2-2,2,6,8,1,0,0,1,3,14,+11
C. OsmanC. OsmanSF,28,9-15,5-7,0-0,0,4,4,2,1,0,1,3,23,+7
R. RubioR. RubioPG,29,5-20,2-8,3-6,0,4,4,5,1,0,2,3,15,+5
D. ValentineD. ValentineSG,6,0-1,0-0,0-0,0,0,0,1,2,0,0,0,0,-3
