CHA,WSH,2
CHA
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
G. HaywardG. HaywardSF,38,11-22,2-6,3-3,2,6,8,4,2,0,0,2,27,+3
M. BridgesM. BridgesSF,42,10-19,2-7,1-2,4,10,14,4,4,1,1,3,23,+8
M. PlumleeM. PlumleeC,27,4-4,0-0,0-0,3,4,7,7,0,2,0,3,8,+4
L. BallL. BallPG,31,8-21,2-9,0-1,1,3,4,2,0,0,2,4,18,-1
T. RozierT. RozierSG,32,9-17,5-9,2-3,2,3,5,3,3,0,2,3,25,+6
J. McDanielsJ. McDanielsPF,20,2-4,0-0,0-0,0,3,3,4,2,2,0,2,4,-2
C. MartinC. MartinSF,24,2-6,2-3,1-2,0,1,1,2,2,0,1,2,7,-10
I. SmithI. SmithPG,13,1-4,0-1,0-2,1,0,1,2,0,0,1,2,2,-6
K. Oubre Jr.K. Oubre Jr.SG,12,3-7,1-3,0-0,0,2,2,0,1,0,1,1,7,-17
WSH
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
K. KuzmaK. KuzmaSF,41,13-26,6-11,4-4,3,11,14,6,1,0,5,1,36,+5
D. AvdijaD. AvdijaSF,40,1-7,1-3,4-4,0,4,4,8,4,0,3,3,7,+1
D. GaffordD. GaffordC,36,6-7,0-0,3-4,3,8,11,2,0,3,0,1,15,-2
B. BealB. BealSG,43,11-22,3-8,10-11,1,6,7,8,0,1,4,3,35,+4
K. Caldwell-PopeK. Caldwell-PopeSG,31,2-11,0-5,1-2,0,3,3,0,0,0,3,1,5,-3
A. JohnsonA. JohnsonF,6,0-1,0-1,0-0,0,4,4,0,0,0,0,0,0,-1
D. BertansD. BertansSF,21,4-8,4-7,2-2,1,3,4,1,0,0,0,3,14,+12
C. KispertC. KispertSF,23,3-5,2-3,4-4,2,2,4,1,0,0,0,0,12,-1
