CHA,IND,2
CHA
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. McDanielsJ. McDanielsPF,30,5-8,0-1,2-2,2,1,3,0,1,1,2,2,12,+12
G. HaywardG. HaywardSF,35,8-13,1-2,1-2,0,4,4,2,2,0,0,1,18,+8
M. PlumleeM. PlumleeC,32,3-6,0-0,2-4,1,11,12,4,2,0,2,4,8,+8
L. BallL. BallPG,34,8-13,1-4,4-5,5,7,12,9,1,0,4,2,21,+13
T. RozierT. RozierSG,38,13-23,5-9,4-7,0,7,7,3,2,2,0,0,35,+13
C. MartinC. MartinSF,24,0-5,0-2,1-2,0,3,3,4,1,2,1,4,1,-5
N. RichardsN. RichardsC,13,2-2,0-0,2-3,0,2,2,0,2,0,1,5,6,+3
I. SmithI. SmithPG,11,0-2,0-0,2-2,0,4,4,2,1,0,2,1,2,-6
K. Oubre Jr.K. Oubre Jr.SG,24,5-13,2-8,1-5,0,1,1,3,0,0,1,1,13,-6
IND
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. SabonisD. SabonisPF,37,3-9,1-5,8-14,2,16,18,7,2,1,6,4,15,-5
J. HolidayJ. HolidaySF,34,5-8,2-5,0-0,0,4,4,0,2,0,2,0,12,-10
M. TurnerM. TurnerC,32,5-11,3-6,1-1,1,4,5,1,0,4,3,4,14,-13
C. LeVertC. LeVertSG,39,8-23,4-12,7-9,1,6,7,6,2,0,3,4,27,-9
C. DuarteC. DuarteSG,23,5-7,1-1,0-0,0,0,0,4,1,0,3,1,11,-7
T. CraigT. CraigSF,24,2-6,0-3,2-2,1,2,3,3,0,0,1,2,6,-2
O. BrissettO. BrissettSF,21,5-11,3-5,1-3,5,0,5,2,0,0,0,1,14,+6
K. MartinK. MartinSG,20,3-7,3-6,0-0,0,2,2,0,1,1,0,2,9,-2
K. SykesK. SykesG,10,0-4,0-2,0-0,0,1,1,2,0,0,0,2,0,+2
