ORL,BOS,2
ORL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
F. WagnerF. WagnerSF,34,5-14,0-1,4-6,1,2,3,2,1,1,3,2,14,-16
W. Carter Jr.W. Carter Jr.C,41,5-16,1-4,4-5,3,13,16,7,1,1,2,5,15,-12
M. BambaM. BambaC,18,2-6,2-2,0-0,0,7,7,0,1,0,0,0,6,-7
T. FrazierT. FrazierPG,39,5-9,1-2,3-3,2,3,5,3,1,0,3,5,14,-11
G. HarrisG. HarrisSG,43,9-16,1-5,4-6,1,2,3,1,4,0,3,6,23,+8
A. SchofieldA. SchofieldSF,18,0-4,0-2,0-0,0,1,1,0,0,0,0,3,0,+6
I. BrazdeikisI. BrazdeikisSF,7,0-4,0-1,0-0,1,0,1,0,1,1,1,0,0,+3
M. WagnerM. WagnerC,2,1-1,0-0,0-0,0,0,0,0,0,0,0,0,2,+6
H. GravettH. GravettPG,16,1-3,0-2,0-0,0,1,1,3,0,0,1,3,2,+3
R.J. HamptonR.J. HamptonPG,12,1-3,0-0,0-0,1,2,3,1,0,0,0,0,2,-2
T. RossT. RossSG,35,11-19,4-8,7-7,1,4,5,0,3,0,1,0,33,-3
BOS
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
G. WilliamsG. WilliamsPF,39,1-5,1-5,2-2,3,3,6,0,2,0,3,6,5,-4
A. HorfordA. HorfordC,34,3-8,1-3,2-2,2,6,8,2,0,5,2,2,9,+2
M. SmartM. SmartPG,44,3-11,2-5,9-9,1,6,7,7,1,2,2,5,17,+11
SchröderSchröder PG,40,7-14,2-5,5-7,0,4,4,7,0,1,2,2,21,+15
J. BrownJ. BrownSG,46,19-29,5-10,7-8,0,11,11,4,1,2,7,4,50,+10
J. ParkerJ. ParkerPF,7,0-1,0-1,0-0,0,3,3,0,0,0,1,1,0,+5
B. FernandoB. FernandoF,4,1-2,0-0,0-0,1,0,1,0,0,0,0,0,2,-12
S. HauserS. HauserSF,6,0-1,0-1,0-0,0,0,0,1,0,0,0,0,0,+2
P. PritchardP. PritchardPG,13,1-5,1-4,0-0,1,2,3,0,0,0,2,0,3,-10
J. RichardsonJ. RichardsonSG,32,4-10,1-2,0-0,1,2,3,4,1,0,2,3,9,+6
