CHA,ATL,2
CHA
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
G. HaywardG. HaywardSF,33,5-15,1-5,7-8,0,5,5,3,0,0,1,2,18,-9
M. BridgesM. BridgesSF,40,11-15,4-6,6-6,0,4,4,4,3,1,0,2,32,+4
N. RichardsN. RichardsC,7,1-1,0-0,0-0,1,2,3,0,0,1,0,1,2,-8
I. SmithI. SmithPG,32,8-14,2-4,0-0,1,4,5,7,1,0,1,3,18,-2
K. Oubre Jr.K. Oubre Jr.SG,39,11-17,6-10,0-4,1,2,3,2,1,0,0,2,28,-16
P.J. WashingtonP.J. WashingtonPF,38,4-9,1-4,4-6,3,8,11,1,2,1,3,3,13,+17
J. ThorJ. ThorPF,12,0-3,0-2,0-0,0,2,2,0,0,0,0,3,0,-4
C. MartinC. MartinSF,32,6-11,3-6,4-4,1,5,6,4,2,0,1,2,19,+22
J. BouknightJ. BouknightSG,6,0-1,0-0,0-0,0,0,0,0,0,0,0,0,0,+11
ATL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. CollinsJ. CollinsPF,38,12-22,2-4,5-5,3,9,12,4,0,0,2,3,31,-4
C. CapelaC. CapelaC,31,4-7,0-0,0-2,5,9,14,0,0,0,1,2,8,+4
T. YoungT. YoungPG,36,9-22,4-10,3-4,1,3,4,15,1,0,6,0,25,-5
T. Luwawu-CabarrotT. Luwawu-CabarrotSG,39,5-10,2-5,0-0,0,4,4,2,0,2,0,5,12,+3
K. HuerterK. HuerterSG,34,9-14,7-11,3-3,0,2,2,3,0,0,1,5,28,+3
D. GallinariD. GallinariPF,27,7-12,1-4,2-2,0,4,4,3,0,0,0,1,17,-6
S. HillS. HillSF,4,0-0,0-0,0-0,0,1,1,1,0,0,0,0,0,+3
L. WilliamsL. WilliamsSG,16,1-5,0-2,1-2,1,1,2,1,2,0,0,1,3,-1
D. WrightD. WrightSG,15,1-1,1-1,0-0,0,2,2,0,1,1,0,2,3,-12
