LAL,GS,2
LAL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
A. DavisA. DavisPF,35,5-13,0-1,6-10,2,5,7,4,0,3,0,3,16,-6
S. JohnsonS. JohnsonPF,16,2-4,0-0,0-0,1,0,1,1,0,0,0,2,4,-5
L. JamesL. JamesSF,38,9-27,3-10,5-9,3,12,15,8,0,0,4,3,26,-11
R. WestbrookR. WestbrookPG,35,7-13,1-2,4-4,1,6,7,5,1,0,1,4,19,+2
A. BradleyA. BradleyPG,26,3-6,2-3,0-0,1,0,1,1,2,0,0,3,8,-6
T. ArizaT. ArizaSF,16,0-2,0-1,0-2,1,3,4,0,0,0,1,0,0,+4
M. MonkM. MonkSG,20,5-9,1-4,1-2,1,2,3,1,1,0,2,4,12,+7
A. ReavesA. ReavesSG,23,5-5,1-1,2-2,1,2,3,2,0,2,0,1,13,-3
T. Horton-TuckerT. Horton-TuckerSG,30,5-9,3-5,4-4,1,6,7,3,1,1,0,4,17,+8
GS
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. KumingaJ. KumingaPF,25,8-11,0-1,2-3,2,7,9,0,0,1,1,5,18,-3
A. WigginsA. WigginsSF,33,7-15,3-7,2-5,0,4,4,1,1,1,0,3,19,+7
K. LooneyK. LooneyC,29,1-6,0-0,1-2,2,10,12,3,0,0,1,3,3,-6
S. CurryS. CurryPG,37,7-17,1-8,9-9,0,5,5,8,1,0,2,3,24,+8
K. ThompsonK. ThompsonSG,30,12-22,5-9,4-5,0,5,5,0,0,0,1,3,33,+10
N. BjelicaN. BjelicaPF,11,0-0,0-0,1-4,1,1,2,3,0,0,0,0,1,+7
O. Porter Jr.O. Porter Jr.SF,24,1-5,0-2,0-0,3,4,7,2,1,0,0,2,2,+4
J. Toscano-AndersonJ. Toscano-AndersonSF,0,0-1,0-1,0-0,0,0,0,0,0,0,0,0,0,-2
D. LeeD. LeeSG,15,2-4,2-4,0-0,1,2,3,2,1,1,1,1,6,-16
G. Payton IIG. Payton IISG,11,0-1,0-1,0-0,0,2,2,1,0,0,1,2,0,-7
J. PooleJ. PooleSG,25,2-8,1-5,6-6,1,0,1,4,0,0,2,2,11,+8
