IND,CHI,2
IND
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. SabonisD. SabonisPF,35,5-17,0-1,4-6,8,8,16,5,2,0,1,1,14,-4
J. HolidayJ. HolidaySF,28,4-7,2-4,0-0,0,2,2,2,2,0,1,2,10,-4
M. TurnerM. TurnerC,36,9-18,0-4,1-2,1,4,5,2,1,2,0,4,19,-1
C. LeVertC. LeVertSG,39,9-22,3-10,6-7,1,3,4,9,1,1,1,3,27,+6
C. DuarteC. DuarteSG,33,7-14,2-4,0-2,1,4,5,1,2,0,3,2,16,-6
I. JacksonI. JacksonF,2,0-0,0-0,0-0,0,0,0,0,0,1,0,0,0,+4
T. CraigT. CraigSF,22,3-7,1-4,0-0,1,4,5,1,0,1,0,2,7,-7
O. BrissettO. BrissettSF,19,2-4,0-1,2-2,2,2,4,1,1,0,0,1,6,-10
B. WanamakerB. WanamakerPG,9,0-0,0-0,2-2,0,1,1,0,0,0,2,0,2,-14
D. Washington Jr.D. Washington Jr.PG,11,1-3,0-1,0-0,0,2,2,2,0,0,1,0,2,+5
K. MartinK. MartinSG,7,1-2,0-1,0-0,0,1,1,0,0,0,0,1,2,-9
CHI
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. DeRozanD. DeRozanSF,36,9-20,1-1,5-7,1,2,3,3,2,0,2,3,24,-13
J. GreenJ. GreenSF,28,4-4,1-1,4-4,0,4,4,1,0,0,1,0,13,+5
N. VucevicN. VucevicC,33,7-10,2-3,0-0,1,14,15,3,2,2,3,4,16,+10
C. WhiteC. WhitePG,33,3-10,0-4,2-2,0,2,2,1,0,1,2,4,8,+2
Z. LaVineZ. LaVineSG,33,12-18,5-9,3-5,0,4,4,5,1,1,4,3,32,+10
T. CookT. CookF,15,2-2,0-0,0-0,0,5,5,0,0,1,1,3,4,-2
T. Brown Jr.T. Brown Jr.SF,19,2-5,1-2,0-0,0,2,2,2,0,0,0,2,5,+6
M. ThomasM. ThomasSG,19,1-3,1-2,2-2,0,3,3,2,0,0,0,0,5,+16
A. DosunmuA. DosunmuSG,23,3-4,0-1,0-2,0,2,2,0,0,1,2,1,6,+6
