TOR,BOS,2
TOR
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
P. AchiuwaP. AchiuwaPF,25,6-13,1-2,2-2,3,12,15,0,1,0,0,0,15,+16
O. AnunobyO. AnunobySF,34,4-17,0-5,6-6,3,1,4,3,0,0,1,2,14,+11
S. BarnesS. BarnesSF,35,11-17,1-2,2-2,6,7,13,2,0,0,1,1,25,+29
F. VanVleetF. VanVleetSG,37,3-10,2-5,3-3,2,2,4,9,3,1,4,2,11,+25
G. Trent Jr.G. Trent Jr.SG,32,7-13,2-6,4-4,0,3,3,1,5,0,0,3,20,+21
C. BoucherC. BoucherPF,20,4-12,1-6,2-2,2,6,8,0,2,1,1,0,11,+11
J. ChampagnieJ. ChampagnieSF,3,0-0,0-0,0-0,0,1,1,0,0,0,0,0,0,+7
K. BirchK. BirchC,21,1-3,0-1,0-0,4,2,6,0,2,0,1,1,2,+12
G. DragicG. DragicPG,12,2-6,1-4,0-0,0,1,1,1,1,0,0,2,5,-1
M. FlynnM. FlynnPG,3,0-1,0-0,0-0,0,1,1,1,1,0,0,0,0,+7
D. BantonD. BantonPG,3,1-2,0-0,0-0,0,0,0,2,0,0,0,0,2,+7
S. MykhailiukS. MykhailiukSG,14,2-5,2-4,2-2,0,3,3,1,1,0,3,2,8,+11
I. BongaI. BongaG,2,1-1,0-0,0-0,1,0,1,2,0,0,0,0,2,+4
BOS
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. TatumJ. TatumSF,30,8-14,2-4,0-1,0,6,6,4,0,2,5,3,18,-12
A. HorfordA. HorfordC,25,5-12,0-3,1-1,1,10,11,2,0,5,1,1,11,-7
R. Williams IIIR. Williams IIIC,28,4-7,0-0,1-1,3,3,6,0,1,3,2,1,9,-3
M. SmartM. SmartPG,29,0-6,0-4,0-0,0,0,0,5,2,1,2,2,0,-12
J. BrownJ. BrownSG,28,3-13,0-7,3-4,0,4,4,0,0,0,5,2,9,+3
G. WilliamsG. WilliamsPF,10,2-3,1-1,0-0,0,1,1,1,0,1,1,1,5,-13
HernangómezHernangómez F,4,1-3,1-1,1-2,2,1,3,0,0,0,3,1,4,-12
A. NesmithA. NesmithSF,4,0-2,0-2,0-0,0,0,0,1,0,0,0,0,0,-12
KanterKanter C,5,1-2,0-0,0-0,1,0,1,0,0,0,0,0,2,-15
SchröderSchröder PG,23,1-4,0-2,2-2,0,4,4,4,1,0,4,2,4,-5
P. PritchardP. PritchardPG,16,1-4,1-3,0-0,0,2,2,2,0,0,0,2,3,-30
J. RichardsonJ. RichardsonSG,21,4-7,4-4,0-0,1,1,2,0,1,0,0,2,12,-19
R. LangfordR. LangfordSG,16,2-5,2-3,0-0,2,0,2,0,1,0,2,2,6,-23
