ATL,MEM,2
ATL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. CollinsJ. CollinsPF,23,8-11,2-2,3-3,1,7,8,2,1,1,1,2,21,+35
C. CapelaC. CapelaC,29,11-14,0-0,1-4,5,12,17,2,1,3,0,3,23,+33
T. YoungT. YoungPG,27,12-16,3-4,4-5,0,1,1,10,0,0,4,0,31,+34
B. BogdanovicB. BogdanovicSG,26,3-4,1-2,1-2,0,7,7,4,0,0,1,3,8,+36
K. HuerterK. HuerterSG,25,3-7,1-3,0-0,0,1,1,4,0,0,0,0,7,+32
D. GallinariD. GallinariPF,21,3-6,2-3,1-1,0,2,2,4,1,0,0,2,9,-1
S. HillS. HillSF,6,0-2,0-2,0-0,1,0,1,1,0,0,0,0,0,+3
C. ReddishC. ReddishSF,28,4-10,2-5,4-4,0,1,1,2,3,1,2,1,14,+4
G. DiengG. DiengC,12,3-6,0-2,1-2,0,2,2,1,0,0,2,2,7,-7
L. WilliamsL. WilliamsSG,15,2-7,1-2,0-0,0,1,1,0,0,0,1,1,5,-10
D. WrightD. WrightSG,21,1-4,0-1,0-0,2,4,6,3,2,0,1,0,2,-2
T. Luwawu-CabarrotT. Luwawu-CabarrotSG,6,2-2,1-1,0-0,0,2,2,0,0,0,0,1,5,+3
MEM
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. Jackson Jr.J. Jackson Jr.PF,23,5-15,0-5,4-4,1,4,5,0,1,1,2,5,14,-25
D. BrooksD. BrooksSF,19,4-15,1-4,3-3,3,2,5,1,0,0,0,3,12,-24
S. AdamsS. AdamsC,18,1-1,0-0,0-0,1,1,2,2,0,0,1,0,2,-16
J. MorantJ. MorantPG,9,0-1,0-0,2-2,1,0,1,1,0,1,0,0,2,-6
D. BaneD. BaneSG,24,4-12,1-4,0-0,0,2,2,1,2,1,1,3,9,-28
B. ClarkeB. ClarkePF,12,0-1,0-0,1-2,3,2,5,4,0,0,1,1,1,-10
S. AldamaS. AldamaPF,12,2-3,1-2,1-2,0,1,1,2,0,0,0,3,6,+7
K. AndersonK. AndersonSF,16,0-8,0-5,0-0,0,3,3,1,1,0,0,0,0,-21
K. TillieK. TillieSF,12,3-4,1-2,0-0,0,0,0,2,1,1,0,0,7,+7
X. TillmanX. TillmanC,12,2-4,1-2,2-4,1,2,3,3,0,0,0,2,7,+7
T. JonesT. JonesPG,20,4-6,1-2,1-1,0,0,0,2,0,1,1,0,10,-25
J. KoncharJ. KoncharSG,16,7-8,3-3,0-0,0,5,5,3,0,0,2,1,17,+4
D. MeltonD. MeltonSG,20,3-9,2-6,0-0,0,0,0,1,2,1,3,1,8,-21
Z. WilliamsZ. WilliamsSG,15,0-1,0-1,0-0,0,3,3,3,1,1,1,0,0,-16
J. CulverJ. CulverG,12,2-3,1-2,0-1,0,1,1,1,0,0,1,0,5,+7
