POR,LAC,2
POR
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
R. CovingtonR. CovingtonPF,24,0-3,0-2,0-0,0,6,6,1,3,0,4,0,0,-15
N. LittleN. LittleSF,32,4-7,2-4,0-0,0,4,4,1,2,2,1,3,10,-17
J. NurkicJ. NurkicC,23,2-6,0-0,0-0,2,8,10,1,0,0,6,3,4,-21
D. LillardD. LillardPG,28,4-15,0-8,4-4,1,2,3,3,0,0,4,2,12,-22
C. McCollumC. McCollumSG,32,7-16,4-11,2-2,0,4,4,4,2,1,3,2,20,-23
L. Nance Jr.L. Nance Jr.PF,18,2-6,1-3,0-0,1,3,4,0,0,0,3,3,5,-23
BrownBrown PF,9,2-4,0-0,0-1,1,4,5,1,0,0,2,2,4,+5
C. ZellerC. ZellerC,13,2-4,0-0,4-6,0,3,3,0,1,0,1,1,8,-4
D. Smith Jr.D. Smith Jr.PG,20,3-7,0-0,1-2,1,1,2,3,3,1,2,0,7,-16
B. McLemoreB. McLemoreSG,11,1-4,0-3,2-2,0,0,0,0,0,0,1,0,4,+2
A. SimonsA. SimonsSG,20,5-13,1-6,1-1,1,3,4,1,0,0,1,1,12,-21
C. EllebyC. EllebySG,9,0-0,0-0,0-0,0,2,2,0,0,0,2,1,0,+5
LAC
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
N. BatumN. BatumPF,22,1-2,0-1,0-0,0,6,6,1,2,0,2,2,2,+12
I. ZubacI. ZubacC,25,5-6,0-0,0-0,0,8,8,4,2,0,1,0,10,+14
R. JacksonR. JacksonPG,27,6-20,3-15,3-4,1,4,5,4,0,0,1,1,18,+28
E. BledsoeE. BledsoeSG,22,2-8,0-4,3-4,0,5,5,7,1,0,4,2,7,+14
P. GeorgeP. GeorgeSG,27,6-16,2-8,0-0,0,0,0,5,8,1,3,3,14,+21
J. WinslowJ. WinslowPF,21,3-9,0-1,0-0,0,3,3,4,3,2,2,2,6,+9
I. HartensteinI. HartensteinC,17,4-4,0-0,1-2,1,4,5,2,1,1,2,6,9,+19
T. MannT. MannSG,25,5-6,1-2,2-2,2,3,5,5,4,1,1,0,13,+21
L. KennardL. KennardSG,24,8-10,6-7,1-1,1,3,4,3,0,1,1,2,23,+22
A. CoffeyA. CoffeySG,12,1-3,1-3,2-2,0,0,0,1,0,0,0,1,5,0
B. Boston Jr.B. Boston Jr.SG,9,1-3,0-0,1-2,0,1,1,1,0,0,0,1,3,-5
J. ScrubbJ. ScrubbSG,9,2-6,1-2,1-2,0,1,1,0,0,0,0,3,6,-5
