DAL,GS,2
DAL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. Finney-SmithD. Finney-SmithPF,26,3-8,0-3,2-2,1,1,2,1,2,0,1,1,8,-13
M. KleberM. KleberPF,24,2-3,2-3,2-2,2,2,4,0,1,0,0,2,8,-12
K. PorzingisK. PorzingisC,25,4-15,1-7,0-0,1,6,7,1,1,2,3,2,9,-17
J. BrunsonJ. BrunsonPG,36,5-12,1-2,0-0,0,4,4,5,1,1,2,2,11,-22
L. DoncicL. DoncicPG,27,7-17,4-7,7-7,1,7,8,3,0,0,2,3,25,-19
T. Hardaway Jr.T. Hardaway Jr.SF,10,2-5,1-3,5-5,0,0,0,1,0,0,0,0,10,-4
R. BullockR. BullockSF,24,2-6,0-4,2-2,1,1,2,0,1,0,2,2,6,-16
M. ChrissM. ChrissSF,8,0-4,0-1,0-0,0,2,2,0,1,1,0,0,0,-14
D. PowellD. PowellC,4,0-1,0-0,0-0,1,0,1,0,0,0,1,1,0,-7
T. BurkeT. BurkePG,8,2-5,0-3,0-0,0,0,0,1,0,0,0,0,4,-9
F. NtilikinaF. NtilikinaPG,18,3-6,1-3,0-0,0,5,5,1,0,0,0,1,7,-23
J. GreenJ. GreenSG,22,2-8,0-3,0-0,2,0,2,3,2,0,0,3,4,-25
T. PinsonT. PinsonG,8,0-1,0-1,0-0,1,1,2,1,0,0,0,0,0,-9
GS
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
O. Porter Jr.O. Porter Jr.SF,20,5-11,2-5,0-0,3,3,6,0,1,0,0,2,12,+11
A. WigginsA. WigginsSF,26,5-11,1-5,3-4,2,3,5,3,1,0,2,2,14,+15
K. LooneyK. LooneyC,22,0-0,0-0,0-0,1,8,9,2,0,0,0,2,0,+14
S. CurryS. CurryPG,29,7-16,2-10,2-3,2,7,9,7,1,0,4,3,18,+23
K. ThompsonK. ThompsonSG,26,6-12,3-5,0-0,0,2,2,6,0,0,1,0,15,+26
N. BjelicaN. BjelicaPF,18,3-6,0-1,4-4,2,8,10,4,2,0,3,2,10,+18
J. KumingaJ. KumingaPF,18,8-9,4-4,2-2,0,5,5,0,0,0,1,0,22,+16
J. Toscano-AndersonJ. Toscano-AndersonSF,7,1-4,0-1,1-2,1,3,4,1,0,0,1,0,3,+6
D. LeeD. LeeSG,24,4-5,1-2,0-0,1,2,3,3,1,0,1,1,9,+29
G. Payton IIG. Payton IISG,11,3-4,1-2,0-0,0,1,1,0,1,2,0,2,7,+12
J. PooleJ. PooleSG,26,6-10,2-6,3-3,0,2,2,3,1,0,1,1,17,+9
M. MoodyM. MoodySG,7,1-3,1-1,0-0,0,2,2,0,0,0,0,2,3,+6
C. ChiozzaC. ChiozzaG,5,0-1,0-1,0-0,0,0,0,2,0,0,0,0,0,+5
