ATL,PHI,2
ATL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. CollinsJ. CollinsPF,31,3-9,2-4,0-0,2,5,7,3,2,0,1,2,8,-22
D. HunterD. HunterSF,23,3-10,0-2,1-2,0,3,3,0,0,0,3,1,7,-8
C. CapelaC. CapelaC,28,4-11,0-0,3-4,8,4,12,0,0,1,0,5,11,-19
T. YoungT. YoungPG,32,5-16,1-4,2-4,0,2,2,10,0,0,3,2,13,-23
B. BogdanovicB. BogdanovicSG,29,6-11,1-1,0-0,2,2,4,1,2,0,3,1,13,-18
D. GallinariD. GallinariPF,12,2-6,0-1,0-0,1,3,4,1,0,0,3,1,4,-6
C. ReddishC. ReddishSF,20,7-14,2-5,0-0,1,1,2,1,1,0,1,0,16,-20
J. JohnsonJ. JohnsonSF,5,1-2,0-0,2-2,0,0,0,0,0,0,0,0,4,0
G. DiengG. DiengC,20,1-4,0-1,0-0,4,3,7,2,0,0,1,2,2,-9
L. WilliamsL. WilliamsSG,11,1-3,1-1,2-2,0,1,1,0,0,0,0,1,5,-5
D. WrightD. WrightSG,5,0-1,0-0,0-0,1,0,1,2,1,0,2,1,0,0
T. Luwawu-CabarrotT. Luwawu-CabarrotSG,5,0-0,0-0,1-2,0,1,1,1,0,0,1,0,1,0
S. MaysS. MaysSG,5,2-3,0-1,3-3,0,0,0,0,0,0,0,0,7,0
K. HuerterK. HuerterSG,13,1-5,1-2,0-0,1,4,5,3,0,0,1,1,3,-10
PHI
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
T. HarrisT. HarrisPF,31,9-13,2-5,2-2,0,11,11,4,0,0,1,2,22,+18
D. GreenD. GreenSF,23,2-3,2-3,0-0,1,3,4,3,2,1,2,3,6,+19
J. EmbiidJ. EmbiidC,30,5-13,1-4,8-9,0,5,5,2,0,1,2,1,19,+21
T. MaxeyT. MaxeyPG,25,6-8,1-2,3-3,0,0,0,3,1,1,2,3,16,+14
S. CurryS. CurrySG,29,5-9,2-4,3-3,0,0,0,1,1,0,0,3,15,+19
G. NiangG. NiangSF,18,2-7,1-6,0-0,0,3,3,2,0,0,0,3,5,+5
P. ReedP. ReedSF,4,0-0,0-0,0-0,0,0,0,0,0,0,0,1,0,+3
A. DrummondA. DrummondC,13,4-6,0-0,0-0,1,4,5,1,2,0,2,1,8,+7
C. BasseyC. BasseyC,3,0-0,0-0,0-0,0,0,0,0,0,0,0,1,0,+4
M. ThybulleM. ThybulleSG,23,4-7,1-3,2-2,1,2,3,2,4,3,1,1,11,+6
S. MiltonS. MiltonSG,19,5-11,1-6,0-0,1,3,4,2,1,0,0,4,11,+11
F. KorkmazF. KorkmazSG,18,2-6,0-3,0-0,1,0,1,3,0,0,2,1,4,+12
I. JoeI. JoeSG,5,2-3,1-2,0-0,0,1,1,1,0,0,0,0,5,+1
