POR,MIL,2
POR
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. WinslowJ. WinslowPF,32,6-12,1-4,0-2,4,6,10,4,2,1,1,2,13,+22
J. NurkicJ. NurkicC,30,7-16,2-2,7-8,4,12,16,4,1,0,3,2,23,+28
J. HartJ. HartSG,36,10-16,5-9,2-2,1,6,7,5,1,2,3,2,27,+11
A. SimonsA. SimonsSG,35,12-24,7-16,0-0,0,2,2,6,1,0,2,2,31,+26
C. EllebyC. EllebySG,35,3-7,1-3,3-4,1,3,4,4,0,0,1,3,10,+29
T. WatfordT. WatfordPF,23,4-7,1-1,0-0,2,8,10,5,1,0,2,3,9,-11
G. Brown IIIG. Brown IIIPF,14,1-3,0-0,0-0,1,4,5,0,0,2,0,1,2,-13
E. HughesE. HughesF,16,1-7,0-3,0-0,1,2,3,0,0,1,1,1,2,-4
B. McLemoreB. McLemoreSG,20,1-7,1-5,2-3,0,1,1,2,2,0,0,3,5,-13
MIL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
K. MiddletonK. MiddletonSF,36,3-15,1-8,9-10,0,11,11,9,1,0,4,3,16,-9
S. IbakaS. IbakaC,31,3-6,0-1,0-0,0,7,7,0,1,1,0,4,6,-3
B. PortisB. PortisC,32,8-15,1-4,0-2,2,7,9,0,0,1,0,3,17,-11
J. HolidayJ. HolidayPG,35,9-16,3-6,2-2,1,1,2,6,2,0,7,3,23,-24
G. AllenG. AllenSG,32,5-12,4-10,0-0,0,3,3,1,2,0,0,1,14,-14
S. MamukelashviliS. MamukelashviliPF,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,+2
T. AntetokounmpoT. AntetokounmpoSF,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,+2
J. NworaJ. NworaSF,24,7-14,3-6,0-0,1,2,3,1,0,0,0,1,17,-9
G. MonroeG. MonroeC,11,1-2,0-0,1-2,2,1,3,0,0,1,1,1,3,-6
W. MatthewsW. MatthewsSG,18,0-3,0-3,0-0,0,1,1,0,1,0,1,1,0,-16
L. WiggintonL. WiggintonG,18,2-6,1-3,6-8,0,4,4,1,1,0,0,1,11,+13
