PHX,PHI,2
PHX
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. CrowderJ. CrowderPF,30,0-6,0-5,0-0,1,13,14,4,2,1,0,2,0,+7
M. BridgesM. BridgesSF,41,9-14,1-4,4-4,0,4,4,2,0,0,0,1,23,+9
D. AytonD. AytonC,30,5-8,0-0,0-0,3,3,6,0,1,1,2,3,10,+5
C. PaulC. PaulPG,42,7-18,1-2,1-2,0,4,4,12,2,0,6,2,16,+3
D. BookerD. BookerSG,37,11-23,3-8,10-11,0,4,4,3,1,0,0,3,35,+13
J. SmithJ. SmithPF,6,1-1,0-0,0-0,0,2,2,0,0,0,0,0,2,-9
C. JohnsonC. JohnsonSF,20,1-8,1-7,4-4,0,1,1,1,0,1,0,1,7,-1
J. McGeeJ. McGeeC,18,7-13,0-0,1-1,7,5,12,2,0,2,0,1,15,-2
E. PaytonE. PaytonPG,16,2-4,0-0,2-2,0,1,1,3,1,0,0,2,6,0
PHI
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
T. HarrisT. HarrisPF,41,13-18,2-4,2-2,0,7,7,3,0,0,4,2,30,+2
J. EmbiidJ. EmbiidC,33,13-25,2-8,6-6,1,11,12,3,3,0,2,3,34,-4
T. MaxeyT. MaxeyPG,34,5-16,0-4,4-4,0,6,6,4,0,0,2,3,14,-1
S. CurryS. CurrySG,26,1-9,1-6,0-0,0,4,4,2,0,1,1,5,3,-6
M. ThybulleM. ThybulleSG,35,2-2,2-2,2-2,1,0,1,1,1,2,0,4,8,-12
D. GreenD. GreenSF,17,1-4,1-4,0-0,1,0,1,0,0,0,3,0,3,+1
G. NiangG. NiangSF,25,3-7,2-3,0-0,1,2,3,3,0,1,1,2,8,+2
A. DrummondA. DrummondC,16,2-4,0-0,0-0,2,5,7,5,3,0,1,3,4,-3
F. KorkmazF. KorkmazSG,14,1-4,0-1,3-4,0,3,3,3,0,0,0,0,5,-4
