BKN,ORL,2
BKN
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
K. DurantK. DurantPF,29,11-12,2-2,6-7,0,5,5,2,0,0,6,1,30,+9
B. GriffinB. GriffinPF,19,0-5,0-5,0-0,0,2,2,2,0,0,0,2,0,+2
J. HarrisJ. HarrisSF,26,3-5,3-4,0-0,0,3,3,0,0,0,0,2,9,+10
B. BrownB. BrownSF,22,4-11,0-1,0-0,0,3,3,2,3,1,0,2,8,+5
J. HardenJ. HardenSG,30,6-11,1-4,4-5,1,10,11,11,2,0,6,1,17,+16
P. MillsapP. MillsapPF,19,2-4,1-3,0-0,2,3,5,1,0,1,1,4,5,+24
L. AldridgeL. AldridgeC,22,9-16,3-5,0-0,2,6,8,0,0,1,0,0,21,+29
D. SharpeD. SharpeC,7,1-4,0-0,2-2,3,2,5,0,1,1,1,0,4,+2
P. MillsP. MillsPG,19,1-7,1-5,3-3,0,2,2,3,1,0,1,2,6,+26
J. CarterJ. CarterPG,22,4-9,2-5,0-0,0,3,3,5,1,0,0,1,10,+23
D. BembryD. BembrySG,18,4-5,3-3,0-0,0,1,1,3,0,0,0,3,11,+17
C. ThomasC. ThomasSG,7,1-2,0-0,0-0,0,1,1,0,0,1,0,0,2,+2
ORL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
F. WagnerF. WagnerSF,32,4-11,0-4,2-2,4,3,7,1,6,0,4,3,10,-25
W. Carter Jr.W. Carter Jr.C,18,3-7,1-2,2-4,2,3,5,1,0,0,0,1,9,-6
M. BambaM. BambaC,29,5-11,2-4,2-2,3,6,9,2,1,1,0,1,14,-21
C. AnthonyC. AnthonyPG,31,4-12,0-5,2-2,0,8,8,2,3,0,5,1,10,-23
J. SuggsJ. SuggsSG,25,2-8,0-4,3-4,1,4,5,4,0,0,3,3,7,-10
C. OkekeC. OkekePF,23,2-7,0-4,0-0,0,5,5,3,0,0,2,3,4,-9
I. BrazdeikisI. BrazdeikisSF,4,2-4,1-2,0-0,0,1,1,1,0,0,1,1,5,-1
M. WagnerM. WagnerC,14,1-3,0-2,1-2,0,2,2,0,0,1,0,3,3,-12
R.J. HamptonR.J. HamptonPG,20,4-8,0-4,1-2,2,1,3,2,0,0,0,1,9,-25
T. RossT. RossSG,20,7-14,0-0,3-6,0,3,3,1,0,1,1,1,17,-4
G. HarrisG. HarrisSG,19,1-6,0-2,0-0,0,1,1,2,0,0,1,0,2,-28
M. MulderM. MulderG,4,0-1,0-0,0-0,0,0,0,0,0,0,0,0,0,-1
