MIN,MEM,2
MIN
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. McDanielsJ. McDanielsPF,31,4-9,1-4,2-3,1,6,7,1,1,1,1,6,11,-10
A. EdwardsA. EdwardsSF,43,9-22,4-9,5-7,2,3,5,3,3,0,4,4,27,-16
K. TownsK. TownsC,43,9-20,3-9,4-5,7,5,12,3,1,2,5,3,25,-3
P. BeverleyP. BeverleyPG,29,4-7,1-2,0-0,1,2,3,4,1,2,1,4,9,-10
D. RussellD. RussellPG,41,10-22,6-13,4-4,0,5,5,7,1,1,2,4,30,0
T. PrinceT. PrincePF,6,0-1,0-0,0-0,0,1,1,0,0,0,0,0,0,-4
J. VanderbiltJ. VanderbiltPF,11,0-2,0-1,2-2,0,0,0,1,0,1,0,2,2,-12
J. OkogieJ. OkogieSF,19,1-2,0-0,0-0,3,0,3,2,0,0,0,2,2,+8
N. ReidN. ReidC,14,2-4,2-2,2-2,1,4,5,1,0,1,0,1,8,+15
M. BeasleyM. BeasleySG,27,2-8,0-5,0-0,0,4,4,1,0,0,0,1,4,-3
MEM
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. Jackson Jr.J. Jackson Jr.PF,32,6-11,2-3,0-0,2,6,8,0,1,3,2,6,14,+12
S. AdamsS. AdamsC,19,1-4,0-0,1-1,2,1,3,1,0,1,2,2,3,-17
J. MorantJ. MorantPG,41,10-24,3-6,10-12,1,5,6,8,1,1,3,3,33,+4
D. BaneD. BaneSG,41,5-13,0-6,3-3,1,2,3,5,1,0,1,2,13,+12
D. MeltonD. MeltonSG,32,7-12,3-6,2-2,0,3,3,3,2,1,3,3,19,+7
B. ClarkeB. ClarkePF,24,8-11,0-2,4-5,5,4,9,0,0,1,0,2,20,+9
K. AndersonK. AndersonSF,29,5-8,2-2,0-1,3,6,9,7,0,1,1,2,12,+15
Tillman Sr.T.  Sr.C,15,0-2,0-1,0-0,0,4,4,1,2,0,0,0,0,-6
T. JonesT. JonesPG,20,2-4,1-2,0-0,0,3,3,3,0,0,1,0,5,-4
J. KoncharJ. KoncharSG,12,2-3,0-0,2-2,1,2,3,0,0,0,0,2,6,+3
